punit_idx,E[N],1,2,3,4,5,6,7,8,9,10,11,12,13
38,7.444082699679882,0.565013519,0.737668953,0.737668953,0.498284557,0.47539448,1.019310921,0.565013519,0.498284557,0.565013519,0.696160728,0.737668953,,
72,9.86173401124044,0.104654898,0.104654898,0.550679229,0.819278898,0.104654898,0.607520842,0.917320965,0.104654898,0.607520842,1.790903564,0.917320965,,
99,9.85969822593226,0.682465094,0.486906039,0.350474393,0.486906039,0.241126178,0.486906039,0.429890303,0.679654055,,,,,
86,9.437775390345399,0.258261644,0.309618054,0.527881884,0.429890303,0.233462495,0.344659649,0.527881884,0.309618054,,,,,
103,7.175386698219703,0.486906039,0.241126178,0.260911857,0.241126178,0.350474393,0.486906039,0.260911857,,,,,,
88,5.873427962553563,0.241126178,0.241126178,0.429890303,0.679654055,0.679654055,,,,,,,,
76,4.148440899159381,0.344659649,0.344659649,0.344659649,0.303585458,,,,,,,,,
91,10.460155455507065,0.260911857,0.527881884,0.303585458,0.429890303,0.679654055,0.350474393,0.527881884,0.378690387,0.350474393,0.350474393,0.344659649,0.486906039,
98,7.706091741315815,0.350474393,0.842129698,0.224114334,0.842129698,0.842129698,0.138968999,0.260911857,,,,,,
91,10.460155455507065,0.527881884,0.679654055,0.258261644,0.350474393,0.241126178,0.350474393,0.241126178,0.260911857,0.241126178,0.429890303,0.241126178,0.258261644,
106,10.366553124209966,0.233462495,0.233462495,0.679654055,0.260911857,0.303585458,0.486906039,0.233462495,0.260911857,0.429890303,0.241126178,,,
53,7.809830200658979,0.247597798,0.593733517,0.613265541,0.577017058,0.593733517,0.577017058,0.386243281,0.198553665,,,,,
14,10.251559878185606,1.287829238,0.680994673,1.052356341,0.66839441,1.047696479,1.287829238,0.680994673,0.631606701,0.66839441,0.573607907,,,
87,9.056050263088068,0.258261644,0.303585458,0.527881884,0.303585458,0.449589501,0.241126178,0.309618054,0.429890303,0.241126178,0.258261644,0.309618054,,
71,9.221651889045265,0.639468887,0.374762937,0.917320965,0.639468887,0.104654898,0.341858376,0.968225412,0.374762937,,,,,
46,3.8133558280464315,0.603195073,0.603195073,1.184897785,0.747098694,,,,,,,,,
90,10.782743891528032,0.378690387,0.258261644,0.344659649,0.258261644,0.303585458,0.344659649,0.233462495,0.344659649,0.486906039,0.350474393,0.233462495,0.241126178,
68,7.904940645791416,0.639468887,0.577017058,0.532606952,0.341858376,0.577017058,0.207004214,0.639468887,0.386243281,0.207004214,,,,
14,10.251559878185606,0.710300061,1.287829238,1.287829238,0.631606701,0.573607907,0.680994673,0.680994673,0.680994673,0.573607907,0.710300061,,,
86,9.437775390345399,0.527881884,0.378690387,0.429890303,0.309618054,0.233462495,0.679654055,0.309618054,0.309618054,0.233462495,,,,
87,9.056050263088068,0.679654055,0.258261644,0.233462495,0.378690387,0.679654055,0.233462495,0.378690387,0.303585458,0.429890303,,,,
34,5.889420051089895,0.354698724,0.354698724,0.554677459,0.554677459,0.696160728,0.354698724,,,,,,,
86,9.437775390345399,0.309618054,0.429890303,0.258261644,0.233462495,0.378690387,0.304508319,0.679654055,0.309618054,0.378690387,0.309618054,0.260911857,,
93,9.278668576973363,0.611494513,0.484830596,0.302415181,0.173710044,0.484830596,0.28463147,0.28463147,0.173710044,0.484830596,0.332597832,,,
3,10.718142697923819,0.917320965,0.917320965,0.917320965,1.790903564,0.104654898,0.550679229,0.607520842,0.917320965,1.790903564,,,,
17,7.421939590972256,0.710300061,0.186730817,0.475596501,0.426455835,0.710300061,0.186730817,0.475596501,,,,,,
2,10.319064440632182,1.172203416,0.47756148,0.631606701,0.796180269,0.607520842,1.790903564,1.052356341,1.790903564,1.047696479,1.052356341,1.790903564,,
72,9.86173401124044,0.819278898,0.639468887,0.427978686,0.550679229,1.790903564,0.607520842,0.607520842,0.427978686,0.550679229,,,,
76,4.148440899159381,0.303585458,0.449589501,0.378690387,0.303585458,,,,,,,,,
104,8.77661769465471,0.486906039,0.682465094,0.842129698,0.304508319,0.260911857,0.224114334,0.224114334,0.304508319,,,,,
21,9.394616897886962,0.680994673,1.052356341,1.172203416,0.796180269,0.573607907,1.287829238,1.172203416,0.573607907,1.052356341,1.172203416,,,
49,1.0007211994867873,0.696036812,,,,,,,,,,,,
17,7.421939590972256,0.374762937,0.613532994,0.47756148,0.475596501,0.710300061,0.475596501,0.47756148,0.426455835,,,,,
2,10.319064440632182,0.631606701,0.66839441,0.680994673,0.796180269,1.052356341,1.047696479,1.790903564,1.790903564,0.66839441,1.052356341,0.680994673,,
74,6.8266641128991346,1.169709345,0.577017058,0.435937256,0.247597798,0.379939181,0.379939181,0.435937256,0.666497526,,,,,
36,9.750398792216938,0.47539448,0.565013519,0.47539448,0.929623072,0.929623072,0.555764093,0.929623072,0.737668953,,,,,
66,6.884852111907833,0.247597798,0.376633162,0.577017058,0.376633162,0.247597798,1.169709345,,,,,,,
62,6.7945776803803355,0.577017058,0.339220439,0.690604426,0.690604426,0.690604426,0.593733517,0.593733517,,,,,,
14,10.251559878185606,0.66839441,1.047696479,1.052356341,0.66839441,1.047696479,0.710300061,0.680994673,1.287829238,0.796180269,,,,
97,7.541543337007211,0.842129698,0.304508319,0.138968999,0.350474393,0.527881884,0.138968999,0.304508319,0.260911857,0.350474393,,,,
80,6.767303918396037,0.484830596,0.484830596,0.484830596,0.232096649,0.309618054,,,,,,,,
1,8.353570291088257,0.550679229,1.790903564,0.607520842,1.047696479,1.491364227,0.631606701,1.047696479,0.631606701,1.491364227,,,,
55,4.3890763570979985,0.593733517,0.339220439,0.593733517,0.560787648,0.560787648,,,,,,,,
6,7.2673689097455965,0.639468887,0.341858376,0.613532994,0.639468887,0.374403126,0.374762937,0.427978686,0.427978686,,,,,
26,7.382691698235605,0.929623072,0.498284557,0.565013519,0.737668953,0.498284557,0.628415368,0.47539448,,,,,,
44,3.8116747609623833,0.603195073,0.628415368,0.603195073,0.603195073,,,,,,,,,
73,9.001554154864149,0.379939181,0.917320965,0.917320965,0.968225412,0.207004214,0.104654898,0.104654898,0.577017058,0.917320965,0.968225412,0.207004214,,
30,7.1296049171495275,0.737668953,0.72813035,0.593275359,0.47539448,0.565013519,0.593275359,,,,,,,
56,6.860689769149488,0.560787648,0.198553665,0.593733517,0.339220439,0.659421977,0.339220439,,,,,,,
82,5.777801949880675,0.232096649,0.484830596,0.44347814,0.44347814,0.484830596,,,,,,,,
20,7.144588082295538,0.66839441,0.573607907,0.573607907,0.710300061,1.047696479,0.680994673,0.66839441,1.047696479,,,,,
79,7.644393310801226,0.484830596,0.484830596,0.28463147,0.44347814,0.44347814,,,,,,,,
50,7.426062683479746,0.35178314,0.316447193,0.198553665,0.613265541,0.437277919,0.35178314,0.207004214,0.386243281,,,,,
92,9.467698980183028,0.258261644,0.429890303,0.258261644,0.302415181,0.233462495,0.429890303,0.309618054,0.527881884,,,,,
8,11.910739298582868,0.427978686,0.186730817,0.426455835,0.958913285,0.475596501,0.427978686,0.47756148,0.374762937,0.47756148,0.426455835,0.613532994,0.186730817,0.374762937
53,7.809830200658979,0.247597798,0.613265541,0.560787648,0.247597798,0.560787648,0.613265541,0.613265541,,,,,,
68,7.904940645791416,0.532606952,0.639468887,0.577017058,0.207004214,0.639468887,0.437277919,0.639468887,0.316447193,,,,,
3,10.718142697923819,0.104654898,0.819278898,0.639468887,0.819278898,0.639468887,0.917320965,0.607520842,0.427978686,0.639468887,,,,
16,10.519658121888114,0.47756148,0.47756148,0.550679229,0.613532994,0.426455835,0.573607907,0.47756148,0.475596501,0.186730817,,,,
76,4.148440899159381,0.378690387,0.449589501,0.449589501,0.449589501,,,,,,,,,
30,7.1296049171495275,0.696160728,0.737668953,0.696160728,0.498284557,0.565013519,0.696160728,0.565013519,0.929623072,,,,,
94,6.247628579182414,0.302415181,0.338491701,0.234934085,0.611494513,0.234934085,0.338491701,0.234934085,,,,,,
104,8.77661769465471,0.224114334,0.682465094,0.138968999,0.842129698,0.842129698,0.350474393,0.842129698,0.842129698,,,,,
98,7.706091741315815,0.354698724,0.350474393,0.842129698,0.260911857,0.842129698,0.304508319,0.224114334,0.260911857,,,,,
45,3.357231873400357,0.751646477,0.751646477,0.751646477,0.603195073,,,,,,,,,
4,11.805614651945152,0.374762937,0.550679229,0.374762937,0.550679229,0.917320965,0.104654898,0.341858376,0.550679229,0.607520842,0.104654898,0.427978686,,
11,10.190557173937158,0.631606701,0.631606701,0.680994673,1.172203416,1.790903564,0.550679229,1.790903564,1.172203416,1.491364227,0.550679229,0.47756148,,
85,9.909112807253361,0.484830596,0.378690387,0.234934085,0.258261644,0.464666176,0.484830596,0.309618054,0.309618054,0.309618054,0.234934085,0.309618054,,
89,8.498222188163776,0.241126178,0.303585458,0.241126178,0.486906039,0.679654055,,,,,,,,
93,9.278668576973363,0.234934085,0.464666176,0.464666176,0.527881884,0.338491701,0.28463147,0.464666176,0.611494513,0.302415181,,,,
64,4.233093496499353,0.435937256,0.666497526,0.435937256,0.690604426,,,,,,,,,
68,7.904940645791416,0.341858376,0.386243281,0.968225412,0.386243281,0.316447193,0.532606952,0.437277919,0.639468887,0.437277919,,,,
72,9.86173401124044,0.104654898,1.169709345,1.491364227,0.819278898,0.379939181,0.379939181,1.169709345,0.550679229,0.104654898,0.917320965,0.374762937,,
50,7.426062683479746,0.386243281,0.613265541,0.386243281,0.437277919,0.386243281,0.316447193,,,,,,,
74,6.8266641128991346,0.435937256,0.968225412,0.435937256,1.169709345,0.376633162,0.666497526,0.577017058,0.376633162,,,,,
19,5.240187185506469,0.613532994,0.426455835,0.475596501,0.186730817,0.426455835,,,,,,,,
14,10.251559878185606,1.287829238,1.047696479,0.66839441,0.47756148,0.796180269,0.710300061,0.573607907,0.796180269,,,,,
96,6.162398312610662,0.464666176,0.338491701,0.332597832,0.464666176,0.302415181,0.611494513,0.224114334,0.464666176,,,,,
83,6.17690072609115,0.302415181,0.302415181,0.332597832,0.173710044,0.173710044,0.173710044,,,,,,,
61,8.26213265002325,0.593733517,0.437277919,0.437277919,0.437277919,1.169709345,0.577017058,0.386243281,1.169709345,,,,,
66,6.884852111907833,1.169709345,0.379939181,1.169709345,0.247597798,0.247597798,0.577017058,,,,,,,
96,6.162398312610662,0.842129698,0.464666176,0.464666176,0.842129698,0.302415181,0.304508319,0.464666176,0.338491701,,,,,
25,5.368370531547688,0.554677459,0.325672856,0.554677459,,,,,,,,,,
87,9.056050263088068,0.378690387,0.429890303,0.344659649,0.527881884,0.378690387,0.429890303,0.429890303,0.429890303,,,,,
64,4.233093496499353,0.666497526,0.666497526,0.435937256,0.435937256,,,,,,,,,
85,9.909112807253361,0.309618054,0.302415181,0.527881884,0.611494513,0.484830596,0.44347814,0.332597832,0.309618054,0.611494513,0.28463147,,,
8,11.910739298582868,0.426455835,0.374762937,0.427978686,0.958913285,0.374762937,0.613532994,0.104654898,0.426455835,0.958913285,0.426455835,0.917320965,,
61,8.26213265002325,0.247597798,0.437277919,0.386243281,0.437277919,0.593733517,0.577017058,0.247597798,1.169709345,,,,,
96,6.162398312610662,0.224114334,0.464666176,0.332597832,0.304508319,0.304508319,0.234934085,0.302415181,0.302415181,,,,,
23,4.920227650616309,1.047696479,1.052356341,0.796180269,0.680994673,1.287829238,,,,,,,,
43,2.4374544355503005,0.905400484,0.659158624,0.905400484,,,,,,,,,,
10,10.312683624854003,0.47756148,0.917320965,0.104654898,0.104654898,0.47756148,0.104654898,0.917320965,0.427978686,0.710300061,0.427978686,,,
85,9.909112807253361,0.484830596,0.28463147,0.527881884,0.484830596,0.464666176,0.527881884,0.309618054,0.484830596,0.234934085,,,,
11,10.190557173937158,0.47756148,1.790903564,1.790903564,1.491364227,1.047696479,1.790903564,1.047696479,0.680994673,1.790903564,,,,
17,7.421939590972256,0.475596501,0.475596501,0.186730817,0.426455835,0.710300061,0.427978686,,,,,,,
79,7.644393310801226,0.309618054,0.484830596,0.302415181,0.484830596,0.527881884,0.309618054,0.527881884,0.484830596,,,,,
7,8.098947015398732,0.958913285,0.374762937,0.958913285,0.917320965,0.958913285,0.958913285,,,,,,,
86,9.437775390345399,0.378690387,0.429890303,0.378690387,0.302415181,0.429890303,0.429890303,0.527881884,0.302415181,0.429890303,0.378690387,,,
25,5.368370531547688,0.554677459,0.325672856,0.354698724,,,,,,,,,,
57,5.7211563448073965,0.593733517,0.593733517,0.613265541,0.560787648,0.560787648,,,,,,,,
96,6.162398312610662,0.842129698,0.842129698,0.338491701,0.464666176,0.338491701,0.224114334,0.464666176,0.611494513,,,,,
54,2.304004696038918,0.339220439,0.739917238,0.339220439,,,,,,,,,,
32,6.895859962195834,0.325672856,0.354698724,0.696160728,0.325672856,0.696160728,0.325672856,0.602618203,,,,,,
52,8.011656986841368,0.613265541,0.613265541,0.437277919,0.613265541,0.613265541,0.613265541,0.437277919,0.198553665,,,,,
21,9.394616897886962,0.47756148,0.66839441,0.631606701,0.680994673,0.710300061,0.796180269,0.680994673,0.631606701,1.287829238,0.47756148,,,
12,6.590640150683724,1.047696479,1.052356341,1.790903564,1.790903564,1.790903564,1.790903564,,,,,,,
2,10.319064440632182,1.052356341,0.680994673,0.680994673,0.796180269,1.287829238,1.047696479,0.66839441,1.790903564,1.047696479,0.47756148,1.172203416,,
58,6.87960908882081,0.35178314,0.35178314,0.560787648,0.560787648,0.560787648,0.613265541,,,,,,,
42,5.157824440358568,0.516423733,0.929623072,0.751646477,0.751646477,0.751646477,0.628415368,,,,,,,
16,10.519658121888114,0.550679229,0.427978686,0.710300061,0.550679229,0.66839441,0.475596501,0.47756148,0.426455835,0.47756148,0.550679229,,,
10,10.312683624854003,0.104654898,0.607520842,0.104654898,0.550679229,0.917320965,0.639468887,0.104654898,0.427978686,,,,,
57,5.7211563448073965,0.613265541,0.339220439,0.613265541,0.659421977,0.613265541,,,,,,,,
92,9.467698980183028,0.527881884,0.344659649,0.344659649,0.378690387,0.258261644,0.378690387,0.527881884,0.302415181,,,,,
67,8.110886454718884,0.639468887,0.247597798,0.341858376,0.207004214,0.247597798,0.577017058,0.207004214,0.577017058,0.341858376,,,,
79,7.644393310801226,0.28463147,0.232096649,0.484830596,0.232096649,0.44347814,,,,,,,,
15,11.42344959442308,0.66839441,1.047696479,0.710300061,1.047696479,0.796180269,0.796180269,0.573607907,0.573607907,1.047696479,0.680994673,1.047696479,0.796180269,
32,6.895859962195834,0.325672856,0.354698724,0.498284557,0.498284557,0.354698724,,,,,,,,
79,7.644393310801226,0.302415181,0.527881884,0.232096649,0.44347814,0.527881884,0.378690387,0.527881884,0.28463147,,,,,
3,10.718142697923819,0.819278898,0.819278898,0.607520842,0.550679229,0.427978686,0.607520842,0.819278898,0.374762937,,,,,
42,5.157824440358568,0.929623072,0.555764093,1.019310921,0.751646477,,,,,,,,,
43,2.4374544355503005,0.905400484,,,,,,,,,,,,
66,6.884852111907833,0.577017058,0.247597798,0.247597798,0.376633162,0.577017058,0.376633162,,,,,,,
8,11.910739298582868,0.607520842,0.958913285,0.819278898,0.607520842,0.374762937,0.427978686,0.958913285,0.427978686,0.374762937,,,,
106,10.366553124209966,0.260911857,0.679654055,0.241126178,0.303585458,0.241126178,0.378690387,0.258261644,0.260911857,0.378690387,0.350474393,0.233462495,0.241126178,
99,9.85969822593226,0.138968999,0.350474393,0.260911857,0.486906039,0.241126178,0.350474393,0.260911857,0.350474393,,,,,
71,9.221651889045265,0.374762937,1.169709345,0.104654898,1.169709345,0.374762937,1.169709345,0.341858376,0.958913285,0.207004214,,,,
69,4.504219895168949,0.341858376,0.437277919,0.316447193,0.207004214,0.532606952,0.316447193,,,,,,,
28,4.704767064221415,0.498284557,0.593275359,0.682465094,0.565013519,0.72813035,,,,,,,,
6,7.2673689097455965,0.613532994,0.613532994,0.958913285,0.427978686,0.374403126,0.374403126,,,,,,,
9,11.358900833691411,0.550679229,0.374762937,0.374762937,0.550679229,0.47756148,0.374762937,0.374762937,0.550679229,0.374762937,0.47756148,,,
44,3.8116747609623833,0.603195073,0.628415368,0.628415368,,,,,,,,,,
69,4.504219895168949,0.374403126,0.207004214,0.437277919,0.532606952,0.374403126,,,,,,,,
30,7.1296049171495275,0.565013519,0.696160728,0.565013519,0.47539448,0.565013519,0.737668953,0.737668953,,,,,,
5,11.710821723365381,0.341858376,0.958913285,0.374403126,0.374762937,0.613532994,0.819278898,0.341858376,0.613532994,0.917320965,0.958913285,,,
75,4.653639429264645,0.666497526,0.376633162,0.666497526,0.376633162,,,,,,,,,
58,6.87960908882081,0.437277919,0.386243281,0.613265541,0.386243281,0.198553665,0.560787648,0.35178314,0.593733517,,,,,
91,10.460155455507065,0.378690387,0.241126178,0.258261644,0.679654055,0.303585458,0.241126178,0.344659649,0.260911857,0.303585458,0.241126178,0.260911857,0.350474393,
4,11.805614651945152,0.607520842,0.819278898,0.958913285,0.607520842,0.613532994,0.917320965,0.550679229,0.917320965,,,,,
13,8.528226139661662,1.287829238,0.680994673,1.172203416,1.172203416,0.66839441,1.172203416,0.680994673,0.680994673,,,,,
14,10.251559878185606,0.573607907,1.052356341,0.796180269,0.550679229,0.680994673,0.47756148,0.710300061,0.607520842,0.710300061,0.680994673,1.790903564,0.710300061,
72,9.86173401124044,0.607520842,0.374762937,0.374762937,0.639468887,0.374762937,1.169709345,0.427978686,0.374762937,1.169709345,0.427978686,0.550679229,,
41,5.426398136892607,0.555764093,0.555764093,0.602618203,0.323861484,,,,,,,,,
57,5.7211563448073965,0.613265541,0.593733517,0.613265541,0.593733517,0.198553665,0.560787648,,,,,,,
6,7.2673689097455965,0.341858376,0.917320965,0.958913285,0.958913285,0.958913285,0.427978686,0.917320965,0.639468887,,,,,
28,4.704767064221415,0.47539448,0.565013519,0.72813035,0.565013519,0.498284557,,,,,,,,
13,8.528226139661662,1.047696479,1.287829238,0.796180269,0.631606701,0.631606701,1.287829238,1.287829238,1.287829238,,,,,
82,5.777801949880675,0.484830596,0.44347814,0.484830596,0.232096649,0.28463147,,,,,,,,
3,10.718142697923819,0.639468887,0.639468887,0.374762937,0.104654898,0.104654898,0.427978686,0.374762937,0.550679229,,,,,
88,5.873427962553563,0.679654055,0.241126178,0.679654055,0.679654055,0.449589501,0.486906039,,,,,,,
11,10.190557173937158,1.491364227,1.790903564,0.631606701,0.607520842,1.172203416,0.631606701,0.680994673,0.680994673,,,,,
11,10.190557173937158,1.491364227,1.052356341,1.790903564,1.172203416,0.819278898,0.631606701,1.052356341,0.680994673,0.680994673,0.66839441,0.104654898,0.680994673,1.047696479
59,6.603618592705418,0.532606952,0.207004214,0.532606952,0.532606952,0.207004214,0.35178314,0.207004214,,,,,,
106,10.366553124209966,0.241126178,0.344659649,0.679654055,0.378690387,0.429890303,0.258261644,0.378690387,0.233462495,0.679654055,0.679654055,0.344659649,,
40,7.050477184183941,0.696160728,0.929623072,1.019310921,1.019310921,0.628415368,0.498284557,0.628415368,0.929623072,0.555764093,,,,
1,8.353570291088257,1.491364227,0.104654898,1.172203416,1.172203416,0.550679229,0.550679229,1.172203416,0.607520842,,,,,
21,9.394616897886962,0.796180269,0.47756148,0.631606701,0.47756148,0.66839441,1.287829238,0.573607907,0.47756148,1.052356341,,,,
51,7.135536269025536,0.437277919,0.613265541,0.198553665,0.437277919,0.613265541,0.437277919,,,,,,,
95,6.012983367253868,0.234934085,0.173710044,0.338491701,0.464666176,0.332597832,0.332597832,,,,,,,
2,10.319064440632182,0.631606701,0.796180269,1.047696479,0.47756148,1.172203416,1.052356341,1.287829238,0.47756148,1.287829238,0.631606701,,,
68,7.904940645791416,0.968225412,0.341858376,0.532606952,0.437277919,0.207004214,0.639468887,0.374403126,0.639468887,,,,,
79,7.644393310801226,0.232096649,0.484830596,0.44347814,0.464666176,0.309618054,0.464666176,0.232096649,0.464666176,,,,,
23,4.920227650616309,0.796180269,0.680994673,1.047696479,1.287829238,1.287829238,0.796180269,,,,,,,
75,4.653639429264645,0.379939181,0.376633162,0.435937256,0.666497526,,,,,,,,,
9,11.358900833691411,0.819278898,0.374762937,0.104654898,0.917320965,0.710300061,0.819278898,0.550679229,0.917320965,0.710300061,0.427978686,,,
66,6.884852111907833,0.577017058,0.577017058,0.376633162,0.247597798,0.968225412,0.968225412,0.376633162,,,,,,
25,5.368370531547688,0.354698724,0.325672856,0.554677459,,,,,,,,,,
40,7.050477184183941,0.929623072,0.323861484,0.555764093,0.555764093,0.929623072,0.696160728,,,,,,,
72,9.86173401124044,0.374762937,0.104654898,0.104654898,0.550679229,0.917320965,0.104654898,0.374762937,0.607520842,,,,,
105,5.901981292402512,0.354698724,0.224114334,0.338491701,0.224114334,0.260911857,0.304508319,0.138968999,0.138968999,,,,,
17,7.421939590972256,0.47756148,0.573607907,0.573607907,0.573607907,0.475596501,0.613532994,0.710300061,0.573607907,,,,,
58,6.87960908882081,0.35178314,0.386243281,0.593733517,0.560787648,0.339220439,0.560787648,0.339220439,,,,,,
78,7.421215503524459,0.378690387,0.378690387,0.232096649,0.232096649,0.378690387,0.484830596,0.232096649,,,,,,
75,4.653639429264645,0.435937256,0.376633162,1.491364227,0.376633162,,,,,,,,,
58,6.87960908882081,0.386243281,0.613265541,0.560787648,0.198553665,0.35178314,0.386243281,,,,,,,
91,10.460155455507065,0.233462495,0.679654055,0.486906039,0.344659649,0.303585458,0.258261644,0.258261644,0.233462495,0.241126178,0.303585458,0.258261644,,
5,11.710821723365381,0.374762937,0.550679229,0.374762937,0.550679229,0.917320965,0.958913285,0.341858376,0.639468887,0.917320965,0.819278898,0.104654898,0.550679229,
66,6.884852111907833,0.666497526,0.577017058,0.379939181,0.666497526,0.247597798,0.577017058,0.376633162,0.379939181,,,,,
19,5.240187185506469,0.710300061,0.186730817,0.613532994,0.186730817,0.613532994,,,,,,,,
39,8.529424785014196,0.498284557,0.498284557,0.555764093,0.516423733,0.696160728,0.696160728,1.019310921,0.555764093,0.737668953,0.498284557,,,
87,9.056050263088068,0.429890303,0.344659649,0.527881884,0.233462495,0.679654055,0.527881884,0.233462495,0.344659649,0.258261644,,,,
57,5.7211563448073965,0.560787648,0.659421977,0.198553665,0.339220439,0.198553665,0.198553665,,,,,,,
76,4.148440899159381,0.303585458,0.303585458,0.303585458,0.344659649,0.258261644,0.258261644,0.303585458,0.429890303,,,,,
21,9.394616897886962,0.710300061,1.052356341,0.680994673,0.47756148,1.052356341,1.047696479,0.796180269,1.052356341,0.710300061,,,,
97,7.541543337007211,0.302415181,0.260911857,0.527881884,0.304508319,0.224114334,0.260911857,0.260911857,0.224114334,,,,,
91,10.460155455507065,0.344659649,0.378690387,0.378690387,0.241126178,0.378690387,0.260911857,0.233462495,0.233462495,0.527881884,0.486906039,,,
17,7.421939590972256,0.427978686,0.47756148,0.613532994,0.426455835,0.475596501,0.426455835,0.426455835,0.710300061,,,,,
96,6.162398312610662,0.611494513,0.302415181,0.302415181,0.304508319,0.464666176,0.338491701,0.338491701,0.234934085,,,,,
41,5.426398136892607,0.602618203,0.323861484,0.602618203,,,,,,,,,,
3,10.718142697923819,0.819278898,0.427978686,0.374762937,0.550679229,0.607520842,0.710300061,0.710300061,0.374762937,0.104654898,1.790903564,,,
34,5.889420051089895,0.325672856,0.602618203,0.554677459,0.602618203,0.325672856,,,,,,,,
85,9.909112807253361,0.258261644,0.28463147,0.464666176,0.527881884,0.464666176,0.304508319,0.464666176,0.28463147,0.233462495,0.378690387,0.378690387,,
94,6.247628579182414,0.611494513,0.611494513,0.332597832,0.338491701,0.338491701,0.302415181,0.464666176,,,,,,
32,6.895859962195834,0.325672856,0.554677459,0.554677459,0.602618203,0.696160728,0.498284557,,,,,,,
21,9.394616897886962,0.631606701,0.631606701,1.052356341,0.47756148,1.047696479,1.052356341,0.573607907,1.052356341,0.66839441,,,,
27,2.8627104027894763,0.905400484,0.905400484,0.659158624,,,,,,,,,,
55,4.3890763570979985,0.659421977,0.339220439,0.560787648,0.739917238,0.339220439,,,,,,,,
41,5.426398136892607,0.555764093,1.019310921,0.323861484,0.602618203,1.019310921,,,,,,,,
14,10.251559878185606,0.631606701,0.796180269,0.47756148,1.052356341,0.47756148,0.631606701,0.66839441,0.66839441,0.680994673,,,,
59,6.603618592705418,0.532606952,0.437277919,0.386243281,0.207004214,0.35178314,0.437277919,,,,,,,
65,6.773453351863119,0.376633162,0.968225412,0.376633162,0.435937256,0.968225412,1.169709345,0.247597798,0.435937256,,,,,
45,3.357231873400357,0.751646477,0.603195073,0.747098694,0.751646477,1.184897785,0.516423733,,,,,,,
15,11.42344959442308,0.819278898,0.427978686,0.66839441,1.047696479,0.426455835,0.66839441,0.66839441,0.427978686,0.47756148,0.607520842,0.426455835,0.66839441,
79,7.644393310801226,0.232096649,0.378690387,0.232096649,0.527881884,0.484830596,0.309618054,0.44347814,,,,,,
1,8.353570291088257,0.607520842,1.790903564,1.172203416,0.819278898,1.491364227,0.819278898,1.491364227,1.790903564,,,,,
96,6.162398312610662,0.611494513,0.464666176,0.338491701,0.302415181,0.234934085,0.234934085,0.304508319,0.338491701,,,,,
103,7.175386698219703,0.350474393,0.350474393,0.842129698,0.138968999,0.138968999,0.486906039,0.486906039,,,,,,
56,6.860689769149488,0.659421977,0.613265541,0.560787648,0.659421977,0.198553665,0.198553665,,,,,,,
26,7.382691698235605,0.565013519,0.628415368,0.565013519,0.565013519,0.737668953,0.628415368,0.737668953,0.696160728,,,,,
106,10.366553124209966,0.449589501,0.449589501,0.429890303,0.486906039,0.429890303,0.449589501,0.303585458,0.378690387,0.303585458,0.241126178,0.378690387,,
60,8.969551355494337,0.577017058,0.639468887,0.639468887,0.532606952,0.532606952,0.341858376,0.968225412,0.968225412,0.341858376,,,,
70,5.937921996233964,0.958913285,0.532606952,0.958913285,0.374403126,0.639468887,0.374762937,,,,,,,
7,8.098947015398732,0.613532994,0.374403126,0.427978686,0.427978686,0.917320965,0.917320965,,,,,,,
17,7.421939590972256,0.573607907,0.427978686,0.427978686,0.47756148,0.613532994,0.47756148,0.613532994,0.573607907,,,,,
20,7.144588082295538,0.680994673,0.573607907,0.66839441,0.796180269,0.47756148,0.573607907,0.47756148,,,,,,
23,4.920227650616309,1.287829238,1.287829238,1.047696479,0.796180269,0.680994673,0.66839441,,,,,,,
65,6.773453351863119,0.379939181,1.169709345,0.247597798,0.247597798,0.247597798,0.376633162,0.247597798,,,,,,
13,8.528226139661662,0.796180269,1.047696479,1.047696479,0.631606701,1.287829238,0.631606701,1.172203416,0.66839441,,,,,
85,9.909112807253361,0.258261644,0.258261644,0.44347814,0.302415181,0.302415181,0.527881884,0.258261644,0.484830596,0.464666176,0.302415181,,,
61,8.26213265002325,0.968225412,0.593733517,0.386243281,0.577017058,1.169709345,0.437277919,0.386243281,0.437277919,,,,,
6,7.2673689097455965,0.427978686,0.374403126,0.427978686,0.613532994,0.958913285,0.958913285,,,,,,,
92,9.467698980183028,0.527881884,0.258261644,0.309618054,0.302415181,0.309618054,0.527881884,0.378690387,0.28463147,0.378690387,,,,
85,9.909112807253361,0.464666176,0.304508319,0.28463147,0.309618054,0.233462495,0.302415181,0.309618054,0.378690387,0.28463147,0.258261644,,,
96,6.162398312610662,0.464666176,0.611494513,0.302415181,0.224114334,0.338491701,0.234934085,0.234934085,,,,,,
83,6.17690072609115,0.302415181,0.611494513,0.234934085,0.484830596,0.28463147,0.234934085,0.173710044,0.332597832,0.484830596,,,,
81,5.780273148842206,0.44347814,0.232096649,0.484830596,0.28463147,,,,,,,,,
20,7.144588082295538,0.710300061,1.047696479,0.710300061,0.47756148,1.047696479,0.47756148,1.047696479,0.710300061,,,,,
66,6.884852111907833,0.639468887,0.379939181,1.169709345,0.379939181,0.639468887,0.379939181,0.577017058,,,,,,
6,7.2673689097455965,0.427978686,0.341858376,0.639468887,0.639468887,0.374762937,0.639468887,0.613532994,0.374403126,,,,,
