punit_idx,E[N],1,2,3,4,5,6,7,8,9
31,5.691090989163861,0.47539448,0.593275359,0.593275359,0.593275359,0.47539448,0.593275359,,,
26,4.830252374993766,0.593275359,0.47539448,0.929623072,0.737668953,0.565013519,0.47539448,0.498284557,,
25,3.3895295360433497,0.554677459,0.554677459,0.354698724,0.354698724,,,,,
95,4.2865259352900535,0.338491701,0.338491701,0.332597832,0.338491701,0.464666176,0.332597832,,,
100,6.200106722519125,0.486906039,0.138968999,0.350474393,0.842129698,0.842129698,0.682465094,0.842129698,,
5,7.723501647966697,0.427978686,0.958913285,0.341858376,0.613532994,0.427978686,0.341858376,0.819278898,,
103,4.963067737736455,0.350474393,0.486906039,0.138968999,0.138968999,0.842129698,0.486906039,,,
19,3.475776856937456,0.426455835,0.475596501,0.475596501,0.475596501,,,,,
38,4.102242181811883,0.628415368,0.516423733,0.516423733,,,,,,
11,6.1940300833365285,1.790903564,0.631606701,0.631606701,1.172203416,1.047696479,1.047696479,0.66839441,,
81,3.7950665032621194,0.484830596,0.484830596,0.484830596,0.232096649,,,,,
45,2.6252096850262028,0.516423733,0.603195073,0.603195073,,,,,,
75,2.8229600897529408,0.666497526,0.435937256,0.376633162,,,,,,
36,5.993454685222217,0.737668953,0.628415368,0.498284557,0.593275359,0.47539448,0.696160728,0.47539448,,
4,7.883053644261184,0.607520842,0.819278898,0.917320965,0.427978686,0.917320965,0.427978686,,,
86,5.731212273632842,0.302415181,0.233462495,0.233462495,0.258261644,0.302415181,,,,
31,5.691090989163861,0.47539448,0.696160728,0.929623072,0.47539448,0.498284557,0.737668953,,,
15,6.131558954910332,0.680994673,0.47756148,0.66839441,0.66839441,0.573607907,0.47756148,,,
4,7.883053644261184,0.427978686,0.427978686,0.607520842,0.104654898,0.104654898,0.607520842,0.819278898,,
45,2.6252096850262028,0.516423733,0.603195073,0.603195073,,,,,,
8,7.468217953722161,0.613532994,0.958913285,0.958913285,0.958913285,0.374762937,,,,
16,5.552396451005136,0.426455835,0.475596501,0.47756148,0.607520842,0.710300061,,,,
50,5.494014078435577,0.198553665,0.437277919,0.316447193,0.386243281,0.386243281,0.198553665,,,
6,4.9170149608322955,0.958913285,0.374403126,0.958913285,,,,,,
38,4.102242181811883,0.628415368,0.628415368,0.929623072,0.929623072,,,,,
94,4.892824964926746,0.464666176,0.332597832,0.611494513,0.611494513,0.611494513,,,,
68,4.503484363865487,0.207004214,0.341858376,0.968225412,0.316447193,0.207004214,,,,
38,4.102242181811883,0.47539448,0.628415368,0.593275359,0.593275359,,,,,
70,3.1001391409009407,0.341858376,0.532606952,0.958913285,0.341858376,,,,,
59,4.416325072443701,0.437277919,0.316447193,,,,,,,
30,5.372817854148163,0.47539448,0.593275359,0.72813035,0.498284557,0.593275359,0.565013519,,,
60,5.321494750487186,0.386243281,0.35178314,0.35178314,0.386243281,0.35178314,0.386243281,,,
31,5.691090989163861,0.498284557,0.498284557,0.72813035,0.47539448,0.498284557,0.47539448,0.593275359,,
3,6.997755728977705,1.790903564,0.819278898,0.104654898,0.631606701,0.104654898,1.790903564,0.631606701,0.550679229,
98,5.164588084747241,0.260911857,0.304508319,0.224114334,0.842129698,,,,,
56,4.523004310052863,0.613265541,0.339220439,0.593733517,0.339220439,,,,,
106,6.607180057633325,0.429890303,0.429890303,0.233462495,0.233462495,0.350474393,0.241126178,,,
53,4.335956097234719,0.339220439,0.593733517,0.339220439,0.577017058,0.593733517,,,,
16,5.552396451005136,0.710300061,0.607520842,0.710300061,0.475596501,0.47756148,,,,
97,4.16355478509216,0.260911857,0.260911857,0.304508319,0.304508319,,,,,
50,5.494014078435577,0.613265541,0.35178314,0.386243281,0.316447193,0.316447193,0.613265541,0.198553665,,
91,7.23294345573777,0.233462495,0.233462495,0.350474393,0.303585458,0.233462495,0.679654055,0.303585458,0.303585458,
94,4.892824964926746,0.464666176,0.234934085,0.464666176,0.464666176,0.611494513,,,,
45,2.6252096850262028,0.603195073,0.603195073,,,,,,,
14,6.993141334504265,0.631606701,1.047696479,0.47756148,0.631606701,0.631606701,0.47756148,,,
38,4.102242181811883,0.628415368,0.516423733,0.628415368,,,,,,
6,4.9170149608322955,0.374403126,0.374403126,0.613532994,,,,,,
49,1.0005118087200728,0.696036812,,,,,,,,
70,3.1001391409009407,0.958913285,0.374403126,0.958913285,,,,,,
31,5.691090989163861,0.565013519,0.47539448,0.565013519,0.565013519,0.696160728,0.565013519,,,
106,6.607180057633325,0.303585458,0.303585458,0.303585458,0.241126178,0.429890303,,,,
52,5.595468083444224,0.593733517,0.198553665,0.35178314,0.613265541,0.386243281,0.386243281,0.35178314,0.437277919,
86,5.731212273632842,0.233462495,0.258261644,0.233462495,0.378690387,0.258261644,,,,
98,5.164588084747241,0.260911857,0.842129698,0.304508319,0.138968999,0.241126178,0.260911857,0.241126178,,
2,6.583091704658993,0.631606701,0.796180269,0.796180269,1.047696479,0.680994673,0.573607907,0.66839441,0.796180269,
59,4.416325072443701,0.532606952,0.198553665,0.386243281,0.316447193,0.198553665,,,,
34,3.667374427945643,0.554677459,0.554677459,0.602618203,0.602618203,,,,,
53,4.335956097234719,0.247597798,0.593733517,0.593733517,0.577017058,0.577017058,,,,
2,6.583091704658993,1.052356341,1.052356341,0.680994673,1.047696479,1.052356341,0.47756148,0.66839441,,
31,5.691090989163861,0.498284557,0.696160728,0.593275359,0.593275359,,,,,
89,5.585465518541899,0.350474393,0.429890303,0.429890303,0.429890303,0.350474393,,,,
4,7.883053644261184,0.917320965,0.958913285,0.427978686,0.917320965,0.374762937,,,,
77,5.289042261590754,0.233462495,0.258261644,0.258261644,0.233462495,0.344659649,0.378690387,,,
89,5.585465518541899,0.679654055,0.429890303,0.350474393,0.241126178,0.350474393,0.682465094,,,
11,6.1940300833365285,1.047696479,1.790903564,1.790903564,0.631606701,1.047696479,1.790903564,0.66839441,,
95,4.2865259352900535,0.234934085,0.234934085,0.332597832,,,,,,
93,4.781839000677097,0.302415181,0.464666176,0.464666176,0.232096649,0.484830596,0.28463147,,,
8,7.468217953722161,0.550679229,0.427978686,0.550679229,0.917320965,0.550679229,0.550679229,0.374762937,,
77,5.289042261590754,0.258261644,0.527881884,0.258261644,0.344659649,0.429890303,0.258261644,,,
14,6.993141334504265,0.796180269,0.631606701,0.680994673,0.573607907,0.631606701,1.052356341,0.796180269,0.680994673,
66,4.6306901065073225,0.379939181,1.169709345,1.169709345,1.169709345,,,,,
91,7.23294345573777,0.679654055,0.429890303,0.679654055,0.429890303,0.429890303,0.679654055,0.527881884,0.527881884,
104,5.95057023921178,0.350474393,0.350474393,0.350474393,0.486906039,0.842129698,0.138968999,0.682465094,0.350474393,
23,3.033764777630786,1.287829238,0.796180269,1.052356341,,,,,,
81,3.7950665032621194,0.232096649,0.484830596,0.232096649,0.232096649,,,,,
38,4.102242181811883,0.628415368,0.929623072,0.47539448,,,,,,
90,6.688057185869882,0.679654055,0.679654055,0.679654055,0.241126178,0.241126178,0.241126178,0.429890303,,
3,6.997755728977705,0.427978686,0.607520842,0.427978686,0.550679229,0.427978686,0.607520842,0.427978686,,
6,4.9170149608322955,0.613532994,0.958913285,0.374403126,0.613532994,0.613532994,0.958913285,,,
53,4.335956097234719,0.247597798,0.339220439,0.577017058,0.593733517,0.247597798,,,,
10,6.874702415394175,0.104654898,0.550679229,0.917320965,0.427978686,0.550679229,0.104654898,0.607520842,,
77,5.289042261590754,0.527881884,0.378690387,0.344659649,0.233462495,0.429890303,,,,
102,1.0005118087200728,0.168358228,,,,,,,,
4,7.883053644261184,0.374762937,0.427978686,0.550679229,0.607520842,0.917320965,0.550679229,,,
33,3.317201905317193,0.325672856,0.602618203,0.325672856,0.554677459,,,,,
87,6.242171620971667,0.429890303,0.429890303,0.258261644,0.527881884,0.429890303,0.378690387,,,
6,4.9170149608322955,0.613532994,0.374403126,0.427978686,0.427978686,,,,,
92,5.646561320493209,0.233462495,0.233462495,0.233462495,0.527881884,0.464666176,,,,
15,6.131558954910332,0.819278898,0.607520842,0.680994673,0.631606701,0.607520842,0.710300061,0.710300061,,
91,7.23294345573777,0.241126178,0.429890303,0.679654055,0.344659649,0.344659649,0.378690387,0.233462495,,
52,5.595468083444224,0.437277919,0.35178314,0.386243281,0.35178314,0.198553665,0.386243281,,,
22,5.201497727359385,1.052356341,0.796180269,1.287829238,0.66839441,1.052356341,1.047696479,0.66839441,,
8,7.468217953722161,0.427978686,0.374762937,0.374762937,0.958913285,0.958913285,,,,
15,6.131558954910332,0.680994673,0.66839441,0.550679229,0.66839441,0.710300061,0.710300061,0.550679229,0.573607907,
101,3.72436759212561,0.350474393,0.350474393,0.138968999,0.350474393,,,,,
105,3.8430198372849427,0.224114334,0.304508319,,,,,,,
104,5.95057023921178,0.842129698,0.842129698,0.260911857,0.842129698,0.260911857,0.304508319,0.682465094,,
8,7.468217953722161,0.819278898,0.427978686,0.917320965,0.427978686,0.427978686,0.427978686,,,
60,5.321494750487186,0.386243281,0.35178314,0.35178314,0.316447193,0.437277919,0.198553665,,,
71,5.216153666771535,0.207004214,0.341858376,0.341858376,0.207004214,0.207004214,0.341858376,0.639468887,,
71,5.216153666771535,0.968225412,0.917320965,0.639468887,0.968225412,0.374762937,0.341858376,,,
90,6.688057185869882,0.486906039,0.303585458,0.233462495,0.350474393,0.241126178,0.486906039,0.429890303,,
4,7.883053644261184,0.958913285,0.819278898,0.917320965,0.374762937,0.819278898,0.607520842,0.427978686,,
75,2.8229600897529408,0.666497526,0.376633162,0.376633162,,,,,,
67,4.9570213176361815,0.639468887,0.379939181,0.207004214,0.379939181,0.639468887,,,,
66,4.6306901065073225,0.376633162,0.376633162,1.169709345,1.169709345,,,,,
1,4.320606377542938,1.491364227,1.491364227,1.790903564,0.631606701,1.172203416,0.631606701,,,
77,5.289042261590754,0.309618054,0.309618054,0.258261644,0.309618054,0.527881884,0.258261644,,,
50,5.494014078435577,0.613265541,0.577017058,0.316447193,0.316447193,0.613265541,0.577017058,0.437277919,0.437277919,
9,7.306854844452943,0.819278898,0.607520842,0.427978686,0.104654898,0.104654898,0.607520842,0.607520842,,
41,2.774078264183556,0.555764093,0.555764093,0.696160728,0.696160728,,,,,
2,6.583091704658993,1.052356341,0.680994673,0.66839441,0.631606701,1.052356341,0.680994673,,,
52,5.595468083444224,0.35178314,0.613265541,0.386243281,0.437277919,0.35178314,0.613265541,,,
101,3.72436759212561,0.486906039,0.138968999,0.682465094,0.350474393,,,,,
77,5.289042261590754,0.378690387,0.233462495,0.258261644,0.527881884,0.378690387,0.258261644,,,
7,4.3951958219630205,0.427978686,0.613532994,0.475596501,,,,,,
21,6.554769536156739,1.047696479,1.047696479,0.66839441,0.796180269,0.680994673,0.66839441,,,
33,3.317201905317193,0.602618203,0.554677459,0.602618203,0.602618203,,,,,
86,5.731212273632842,0.378690387,0.344659649,0.258261644,0.241126178,0.258261644,0.344659649,0.233462495,,
13,5.9578985136602975,0.680994673,0.680994673,0.796180269,1.052356341,1.287829238,1.047696479,,,
11,6.1940300833365285,0.550679229,0.631606701,0.607520842,0.47756148,1.790903564,1.047696479,0.47756148,1.790903564,
94,4.892824964926746,0.332597832,0.332597832,0.234934085,0.464666176,0.332597832,0.302415181,,,
91,7.23294345573777,0.233462495,0.429890303,0.258261644,0.344659649,0.527881884,0.241126178,0.258261644,,
102,1.0005118087200728,0.168358228,,,,,,,,
93,4.781839000677097,0.234934085,0.611494513,0.332597832,0.234934085,0.332597832,,,,
12,4.86964408876822,1.047696479,1.047696479,0.631606701,1.047696479,,,,,
3,6.997755728977705,0.374762937,0.104654898,0.550679229,0.550679229,0.374762937,0.374762937,0.104654898,,
21,6.554769536156739,0.680994673,0.796180269,0.680994673,0.796180269,0.47756148,0.573607907,0.631606701,1.052356341,
69,2.43422779412895,0.532606952,0.316447193,,,,,,,
13,5.9578985136602975,0.796180269,1.172203416,1.052356341,1.172203416,1.287829238,,,,
7,4.3951958219630205,0.958913285,0.427978686,0.958913285,,,,,,
30,5.372817854148163,0.47539448,0.72813035,0.737668953,0.565013519,0.498284557,0.593275359,,,
77,5.289042261590754,0.344659649,0.378690387,0.258261644,0.378690387,0.378690387,,,,
90,6.688057185869882,0.350474393,0.486906039,0.486906039,0.233462495,0.344659649,0.303585458,0.233462495,0.233462495,
78,4.09706552050312,0.232096649,0.484830596,0.232096649,0.309618054,0.44347814,,,,
94,4.892824964926746,0.611494513,0.611494513,0.338491701,0.332597832,0.234934085,0.338491701,,,
8,7.468217953722161,0.427978686,0.374762937,0.917320965,0.374762937,0.374762937,0.819278898,0.550679229,,
0,3.43325657590671,1.491364227,1.790903564,0.631606701,1.172203416,,,,,
8,7.468217953722161,0.917320965,0.819278898,0.917320965,0.550679229,0.374762937,0.607520842,0.710300061,,
7,4.3951958219630205,0.613532994,0.958913285,0.613532994,,,,,,
9,7.306854844452943,0.427978686,0.104654898,0.374762937,0.104654898,0.607520842,0.819278898,0.104654898,,
6,4.9170149608322955,0.374762937,0.374762937,0.958913285,0.374403126,0.374762937,,,,
8,7.468217953722161,0.374762937,0.427978686,0.374762937,0.374762937,0.374762937,0.374762937,,,
88,3.582326601804646,0.679654055,0.429890303,0.303585458,,,,,,
92,5.646561320493209,0.258261644,0.378690387,0.233462495,0.233462495,0.302415181,0.378690387,0.527881884,,
15,6.131558954910332,0.607520842,0.550679229,0.550679229,0.819278898,0.550679229,0.710300061,,,
11,6.1940300833365285,1.047696479,0.680994673,1.047696479,1.047696479,1.790903564,0.631606701,1.790903564,,
27,2.372609067108906,0.416770886,0.416770886,,,,,,,
65,4.551329895116115,0.435937256,0.379939181,0.376633162,0.376633162,,,,,
11,6.1940300833365285,1.172203416,0.680994673,1.052356341,0.631606701,1.172203416,1.172203416,1.790903564,,
92,5.646561320493209,0.527881884,0.378690387,0.344659649,0.344659649,0.378690387,0.233462495,,,
96,3.325005736359227,0.234934085,0.611494513,0.611494513,0.234934085,0.611494513,,,,
99,6.73465079017721,0.842129698,0.138968999,0.842129698,0.429890303,0.241126178,0.260911857,0.486906039,0.260911857,
44,2.2336006846903382,0.603195073,0.603195073,,,,,,,
32,4.556190458194253,0.325672856,0.602618203,0.554677459,0.354698724,,,,,
97,4.16355478509216,0.224114334,0.842129698,0.258261644,0.224114334,,,,,
39,5.060735831248347,0.929623072,0.555764093,0.929623072,,,,,,
64,3.2679415530095377,0.666497526,0.376633162,0.666497526,,,,,,
58,4.93060712986172,0.386243281,0.35178314,0.560787648,0.560787648,0.386243281,,,,
66,4.6306901065073225,0.376633162,0.379939181,1.169709345,0.968225412,,,,,
93,4.781839000677097,0.464666176,0.28463147,0.464666176,0.234934085,0.302415181,0.464666176,,,
65,4.551329895116115,0.666497526,0.379939181,0.379939181,0.666497526,0.666497526,,,,
6,4.9170149608322955,0.374403126,0.427978686,0.374403126,0.613532994,,,,,
32,4.556190458194253,0.354698724,0.554677459,0.602618203,0.325672856,,,,,
12,4.86964408876822,1.047696479,0.631606701,1.172203416,0.631606701,1.172203416,1.491364227,,,
10,6.874702415394175,0.607520842,0.427978686,0.550679229,0.819278898,0.427978686,0.917320965,0.104654898,,
52,5.595468083444224,0.198553665,0.613265541,0.35178314,0.386243281,0.613265541,,,,
78,4.09706552050312,0.28463147,0.44347814,0.232096649,0.28463147,0.28463147,,,,
40,4.165575474875604,0.696160728,1.019310921,0.696160728,1.019310921,0.555764093,,,,
73,4.849629366887944,0.639468887,0.968225412,0.341858376,0.639468887,,,,,
1,4.320606377542938,0.631606701,1.790903564,0.631606701,1.790903564,1.790903564,1.790903564,,,
91,7.23294345573777,0.429890303,0.378690387,0.344659649,0.344659649,0.233462495,0.241126178,0.378690387,,
92,5.646561320493209,0.378690387,0.378690387,0.378690387,0.258261644,0.258261644,,,,
100,6.200106722519125,0.842129698,0.241126178,0.241126178,0.241126178,0.350474393,0.682465094,0.682465094,,
87,6.242171620971667,0.527881884,0.527881884,0.233462495,0.429890303,0.258261644,0.258261644,0.233462495,,
77,5.289042261590754,0.378690387,0.378690387,0.378690387,0.527881884,0.258261644,,,,
53,4.335956097234719,0.339220439,0.198553665,0.577017058,0.577017058,0.560787648,,,,
70,3.1001391409009407,0.374403126,0.374403126,0.958913285,,,,,,
76,1.672368436707476,0.344659649,0.344659649,0.344659649,,,,,,
8,7.468217953722161,0.550679229,0.550679229,0.710300061,0.819278898,0.475596501,0.607520842,0.550679229,,
44,2.2336006846903382,0.516423733,0.603195073,,,,,,,
98,5.164588084747241,0.842129698,0.304508319,0.241126178,0.842129698,0.138968999,0.304508319,0.304508319,,
3,6.997755728977705,0.104654898,0.550679229,0.550679229,0.427978686,0.550679229,0.550679229,0.550679229,,
32,4.556190458194253,0.554677459,0.602618203,0.354698724,0.325672856,,,,,
23,3.033764777630786,0.796180269,1.287829238,1.287829238,,,,,,
104,5.95057023921178,0.138968999,0.241126178,0.682465094,0.682465094,0.350474393,0.486906039,0.682465094,,
106,6.607180057633325,0.303585458,0.429890303,0.378690387,0.303585458,0.378690387,0.679654055,0.233462495,,
