punit_idx,E[N],1,2,3,4,5,6,7,8,9
5,1.1686466118973415,0.958913285,0.958913285,0.341858376,0.427978686,0.958913285,0.427978686,,,
106,1.2647259223629164,0.303585458,0.233462495,0.378690387,0.378690387,0.679654055,0.303585458,0.303585458,,
17,0.8118356603935845,0.475596501,0.426455835,0.475596501,0.710300061,0.427978686,,,,
63,0.48912115706779613,0.666497526,0.690604426,0.376633162,,,,,,
87,1.1885661060403643,0.344659649,0.233462495,0.527881884,0.241126178,0.378690387,0.233462495,0.378690387,,
102,0.39633189560432797,0.168358228,,,,,,,,
74,0.7541632534518806,0.639468887,0.639468887,1.169709345,0.639468887,,,,,
80,1.1044587020942704,0.28463147,0.28463147,0.309618054,0.309618054,0.44347814,,,,
77,0.9561302913903273,0.233462495,0.258261644,0.233462495,0.344659649,0.527881884,,,,
79,1.1488240258864573,0.44347814,0.232096649,0.28463147,0.484830596,0.309618054,,,,
95,0.8786324463829488,0.234934085,0.611494513,0.234934085,0.332597832,,,,,
14,1.1803487808784399,0.631606701,0.47756148,0.631606701,0.66839441,0.631606701,0.631606701,,,
1,0.6863649180978442,1.790903564,0.631606701,1.790903564,,,,,,
61,0.6660596268704096,0.577017058,0.247597798,0.593733517,0.247597798,0.247597798,,,,
11,1.016346265377951,1.491364227,1.047696479,0.631606701,1.052356341,1.172203416,1.047696479,1.172203416,,
30,0.9402716751051244,0.498284557,0.498284557,0.47539448,0.565013519,0.498284557,0.593275359,0.47539448,,
35,0.8220415957777163,0.696160728,0.696160728,0.737668953,0.602618203,0.554677459,,,,
101,0.6628289882757296,0.682465094,0.682465094,,,,,,,
6,0.8258026179691524,0.374762937,0.958913285,0.917320965,0.374762937,0.374762937,,,,
40,0.7580018860629825,1.019310921,0.628415368,0.628415368,0.929623072,0.628415368,,,,
57,0.7504488195776052,0.593733517,0.593733517,0.339220439,0.339220439,,,,,
5,1.1686466118973415,0.917320965,0.917320965,0.341858376,0.374762937,,,,,
20,0.7176098712715134,0.47756148,0.680994673,0.573607907,0.47756148,0.47756148,,,,
55,0.5704974489251685,0.339220439,0.739917238,0.659421977,,,,,,
66,0.8539049783546009,0.379939181,0.639468887,0.639468887,0.968225412,,,,,
34,0.6318070145437391,0.696160728,0.602618203,0.354698724,0.602618203,0.554677459,,,,
21,1.1522649563476282,0.47756148,0.47756148,0.796180269,0.796180269,0.680994673,,,,
56,0.7750913208967366,0.35178314,0.339220439,0.560787648,0.560787648,0.560787648,0.613265541,,,
53,0.7312450426470221,0.339220439,0.593733517,0.339220439,0.339220439,,,,,
94,0.9320947796435036,0.464666176,0.332597832,0.234934085,0.234934085,,,,,
102,0.39633189560432797,0.168358228,,,,,,,,
20,0.7176098712715134,0.573607907,0.796180269,0.573607907,0.796180269,,,,,
89,1.0496992345215133,0.486906039,0.303585458,0.679654055,0.429890303,0.241126178,,,,
80,1.1044587020942704,0.44347814,0.484830596,0.484830596,0.44347814,0.232096649,,,,
33,0.6856226380919064,0.325672856,0.325672856,0.354698724,0.554677459,,,,,
73,0.804884943780437,0.917320965,0.639468887,0.104654898,0.917320965,,,,,
39,0.8470793507644719,1.019310921,0.628415368,0.737668953,1.019310921,0.323861484,0.47539448,0.737668953,,
24,0.46227398592134816,0.332597832,0.173710044,,,,,,,
3,1.406048534392423,0.427978686,0.374762937,0.550679229,0.47756148,0.917320965,0.427978686,0.47756148,0.47756148,
19,0.7681854989142162,0.475596501,0.475596501,0.426455835,,,,,,
39,0.8470793507644719,0.929623072,0.929623072,0.929623072,0.628415368,,,,,
97,0.7918794106515468,0.304508319,0.338491701,0.338491701,0.304508319,,,,,
63,0.48912115706779613,0.690604426,0.690604426,,,,,,,
69,0.5297443944429451,0.207004214,0.207004214,0.437277919,0.437277919,,,,,
93,0.8308190545431655,0.234934085,0.302415181,0.464666176,0.234934085,,,,,
2,1.0966542299747524,1.491364227,1.491364227,1.172203416,1.172203416,1.052356341,0.66839441,1.491364227,,
58,0.8712388825590958,0.560787648,0.198553665,0.35178314,0.386243281,0.35178314,,,,
103,0.8660762325835653,0.138968999,0.842129698,0.138968999,0.350474393,0.486906039,,,,
78,0.9073523046109615,0.28463147,0.309618054,0.232096649,0.28463147,,,,,
46,0.5603299246519962,0.747098694,0.603195073,0.603195073,,,,,,
61,0.6660596268704096,0.577017058,0.379939181,0.247597798,0.968225412,0.593733517,,,,
4,1.267349400220394,0.607520842,0.104654898,0.958913285,0.613532994,0.374762937,0.427978686,0.427978686,0.550679229,0.607520842
72,1.0276551269024015,0.550679229,0.104654898,0.550679229,0.607520842,0.819278898,0.374762937,,,
64,0.6270657724472672,0.376633162,0.666497526,0.376633162,0.376633162,,,,,
82,0.9381713371111372,0.28463147,0.44347814,0.28463147,,,,,,
18,0.5803905146019741,0.475596501,0.426455835,0.186730817,,,,,,
94,0.9320947796435036,0.302415181,0.302415181,0.611494513,0.338491701,0.338491701,,,,
35,0.8220415957777163,0.737668953,0.323861484,0.696160728,0.593275359,0.554677459,0.554677459,,,
71,0.8352581467681985,0.958913285,0.341858376,0.917320965,0.374403126,,,,,
79,1.1488240258864573,0.484830596,0.232096649,0.28463147,0.484830596,0.28463147,,,,
20,0.7176098712715134,0.47756148,0.680994673,0.573607907,0.573607907,,,,,
90,1.253566254906939,0.241126178,0.679654055,0.679654055,0.429890303,0.233462495,0.486906039,0.138968999,,
52,1.1865802125811071,0.593733517,0.593733517,0.35178314,0.613265541,0.35178314,0.198553665,,,
92,1.0547043933070053,0.378690387,0.344659649,0.344659649,0.527881884,0.344659649,0.302415181,,,
51,1.2198032394329323,0.35178314,0.386243281,0.316447193,0.613265541,0.198553665,,,,
4,1.267349400220394,0.917320965,0.819278898,0.607520842,0.374762937,0.917320965,0.427978686,0.104654898,0.341858376,
79,1.1488240258864573,0.302415181,0.464666176,0.302415181,0.232096649,0.28463147,0.464666176,,,
101,0.6628289882757296,0.138968999,0.486906039,0.682465094,0.350474393,,,,,
92,1.0547043933070053,0.304508319,0.527881884,0.233462495,0.527881884,0.344659649,0.378690387,0.302415181,,
19,0.7681854989142162,0.186730817,0.475596501,0.426455835,,,,,,
19,0.7681854989142162,0.426455835,0.186730817,0.186730817,,,,,,
96,0.6009702953663514,0.224114334,0.224114334,0.224114334,,,,,,
105,0.7676234509706428,0.842129698,0.304508319,0.224114334,0.224114334,,,,,
20,0.7176098712715134,0.573607907,0.710300061,0.66839441,0.573607907,,,,,
58,0.8712388825590958,0.386243281,0.613265541,0.386243281,0.613265541,0.339220439,0.386243281,0.198553665,,
88,0.6631713611602581,0.303585458,0.429890303,0.303585458,0.429890303,,,,,
83,0.7076049160036493,0.234934085,0.611494513,0.611494513,,,,,,
5,1.1686466118973415,0.958913285,0.819278898,0.819278898,0.819278898,0.819278898,0.104654898,,,
89,1.0496992345215133,0.429890303,0.429890303,0.303585458,0.679654055,,,,,
83,0.7076049160036493,0.234934085,0.234934085,0.332597832,,,,,,
99,1.1277948291741013,0.486906039,0.682465094,0.682465094,0.350474393,0.241126178,0.429890303,,,
1,0.6863649180978442,1.172203416,1.491364227,0.631606701,1.790903564,,,,,
36,1.110285796530683,0.696160728,0.498284557,0.696160728,0.737668953,0.554677459,,,,
87,1.1885661060403643,0.378690387,0.258261644,0.527881884,0.233462495,0.378690387,,,,
73,0.804884943780437,0.639468887,0.341858376,0.207004214,0.968225412,,,,,
84,0.39633189560432797,0.346625671,,,,,,,,
58,0.8712388825590958,0.198553665,0.560787648,0.198553665,0.560787648,0.560787648,,,,
67,0.7751209245806974,0.379939181,0.968225412,0.968225412,1.169709345,,,,,
78,0.9073523046109615,0.232096649,0.309618054,0.309618054,,,,,,
46,0.5603299246519962,1.184897785,0.751646477,0.747098694,0.751646477,,,,,
13,0.9041411869266762,1.172203416,0.796180269,0.680994673,1.047696479,1.052356341,1.047696479,1.047696479,,
7,0.717514073431899,0.613532994,0.958913285,0.374762937,0.427978686,0.917320965,,,,
47,0.44526781246543085,0.751646477,,,,,,,,
66,0.8539049783546009,1.169709345,0.379939181,0.247597798,0.376633162,0.247597798,,,,
103,0.8660762325835653,0.350474393,0.350474393,0.260911857,0.138968999,,,,,
63,0.48912115706779613,0.376633162,0.690604426,0.376633162,,,,,,
65,0.7319384132961494,0.379939181,0.666497526,0.666497526,,,,,,
52,1.1865802125811071,0.560787648,0.198553665,0.198553665,0.386243281,0.198553665,,,,
38,0.7256781575774726,0.555764093,0.929623072,0.555764093,0.555764093,,,,,
13,0.9041411869266762,0.796180269,1.047696479,0.631606701,0.631606701,1.052356341,0.631606701,0.796180269,,
29,0.7105750617539655,0.416770886,0.659158624,,,,,,,
101,0.6628289882757296,0.682465094,0.682465094,0.486906039,0.682465094,,,,,
35,0.8220415957777163,0.737668953,0.498284557,0.737668953,0.696160728,,,,,
57,0.7504488195776052,0.659421977,0.560787648,0.593733517,0.593733517,,,,,
73,0.804884943780437,0.341858376,0.639468887,1.169709345,0.968225412,0.207004214,,,,
0,0.6642373237955173,1.172203416,1.790903564,1.790903564,,,,,,
80,1.1044587020942704,0.309618054,0.484830596,0.309618054,0.232096649,0.44347814,,,,
106,1.2647259223629164,0.303585458,0.241126178,0.233462495,0.241126178,0.486906039,0.344659649,0.429890303,,
63,0.48912115706779613,0.690604426,0.376633162,0.376633162,,,,,,
34,0.6318070145437391,0.602618203,0.602618203,0.354698724,0.325672856,,,,,
36,1.110285796530683,0.929623072,0.593275359,0.593275359,0.737668953,0.696160728,0.565013519,0.498284557,,
66,0.8539049783546009,1.169709345,0.639468887,1.169709345,0.968225412,1.169709345,,,,
41,0.5447381435332856,0.323861484,0.323861484,,,,,,,
30,0.9402716751051244,0.696160728,0.565013519,0.696160728,0.47539448,0.72813035,0.696160728,0.565013519,,
4,1.267349400220394,0.613532994,0.613532994,0.550679229,0.374762937,0.819278898,0.958913285,0.374762937,0.958913285,0.550679229
13,0.9041411869266762,1.052356341,1.047696479,0.66839441,1.172203416,0.796180269,0.66839441,0.680994673,,
65,0.7319384132961494,0.379939181,1.169709345,0.376633162,,,,,,
30,0.9402716751051244,0.47539448,0.593275359,0.498284557,0.565013519,0.737668953,0.593275359,0.565013519,,
60,0.814253297521261,0.437277919,0.198553665,0.207004214,0.198553665,0.577017058,0.577017058,,,
12,0.8327354829429532,1.047696479,1.052356341,0.631606701,1.491364227,1.052356341,,,,
64,0.6270657724472672,0.435937256,0.666497526,0.666497526,0.435937256,,,,,
62,0.5935252712160194,0.247597798,0.968225412,0.593733517,0.247597798,0.593733517,,,,
60,0.814253297521261,0.386243281,0.198553665,0.577017058,0.437277919,0.577017058,0.198553665,,,
65,0.7319384132961494,0.379939181,1.169709345,0.379939181,,,,,,
57,0.7504488195776052,0.659421977,0.339220439,0.339220439,0.560787648,,,,,
90,1.253566254906939,0.344659649,0.241126178,0.344659649,0.344659649,0.303585458,0.344659649,,,
93,0.8308190545431655,0.302415181,0.232096649,0.234934085,0.309618054,0.309618054,,,,
25,0.7256818225577603,0.354698724,0.354698724,0.325672856,,,,,,
14,1.1803487808784399,0.573607907,0.47756148,0.796180269,0.796180269,0.66839441,0.573607907,,,
53,0.7312450426470221,0.577017058,0.593733517,0.577017058,0.560787648,0.560787648,0.560787648,,,
13,0.9041411869266762,1.172203416,0.631606701,0.66839441,1.052356341,0.66839441,1.052356341,1.052356341,,
26,0.7776423134840464,0.498284557,0.929623072,0.593275359,0.565013519,0.593275359,0.565013519,,,
46,0.5603299246519962,0.747098694,0.747098694,0.747098694,,,,,,
10,1.3588695054946762,0.917320965,0.639468887,0.639468887,0.374762937,0.819278898,0.374762937,0.607520842,0.607520842,
9,1.2735403320291945,0.427978686,0.427978686,0.427978686,0.710300061,0.374762937,0.104654898,0.607520842,0.374762937,
99,1.1277948291741013,0.241126178,0.486906039,0.260911857,0.486906039,0.260911857,0.241126178,,,
74,0.7541632534518806,0.376633162,0.379939181,0.379939181,,,,,,
87,1.1885661060403643,0.241126178,0.527881884,0.527881884,0.378690387,0.378690387,0.527881884,0.429890303,0.241126178,
59,0.7421485296103517,0.437277919,0.437277919,0.207004214,0.532606952,,,,,
71,0.8352581467681985,0.917320965,0.917320965,0.104654898,0.341858376,,,,,
106,1.2647259223629164,0.679654055,0.378690387,0.303585458,0.679654055,0.429890303,0.679654055,0.258261644,0.378690387,
57,0.7504488195776052,0.659421977,0.659421977,0.593733517,0.560787648,,,,,
89,1.0496992345215133,0.679654055,0.303585458,0.679654055,0.241126178,,,,,
7,0.717514073431899,0.613532994,0.917320965,0.613532994,0.958913285,0.613532994,,,,
27,0.7324307369875422,0.416770886,0.659158624,,,,,,,
73,0.804884943780437,0.639468887,0.639468887,1.169709345,0.104654898,0.104654898,,,,
99,1.1277948291741013,0.429890303,0.350474393,0.679654055,0.303585458,0.486906039,0.303585458,0.429890303,0.486906039,
77,0.9561302913903273,0.527881884,0.258261644,0.344659649,0.233462495,0.378690387,,,,
86,1.1267304002674017,0.344659649,0.233462495,0.378690387,0.304508319,0.233462495,0.258261644,,,
49,0.39633189560432797,0.696036812,,,,,,,,
90,1.253566254906939,0.486906039,0.303585458,0.429890303,0.233462495,0.241126178,0.303585458,,,
100,1.1415767746933854,0.260911857,0.682465094,0.682465094,0.260911857,0.138968999,,,,
92,1.0547043933070053,0.378690387,0.258261644,0.344659649,0.344659649,0.233462495,0.527881884,,,
57,0.7504488195776052,0.560787648,0.593733517,0.659421977,0.593733517,,,,,
103,0.8660762325835653,0.486906039,0.682465094,0.350474393,0.260911857,0.486906039,,,,
99,1.1277948291741013,0.350474393,0.260911857,0.138968999,0.842129698,0.138968999,,,,
36,1.110285796530683,0.737668953,0.929623072,0.593275359,0.323861484,0.696160728,0.323861484,,,
87,1.1885661060403643,0.378690387,0.241126178,0.527881884,0.429890303,0.233462495,0.429890303,0.527881884,,
10,1.3588695054946762,0.607520842,0.819278898,0.917320965,0.550679229,0.819278898,0.607520842,,,
65,0.7319384132961494,0.379939181,0.376633162,0.666497526,0.666497526,,,,,
26,0.7776423134840464,0.47539448,0.628415368,0.593275359,0.628415368,,,,,
60,0.814253297521261,0.613265541,0.35178314,0.577017058,0.386243281,0.613265541,0.35178314,0.613265541,,
74,0.7541632534518806,1.169709345,0.379939181,,,,,,,
77,0.9561302913903273,0.527881884,0.344659649,0.258261644,0.233462495,0.378690387,,,,
48,0.5111665873815507,1.184897785,0.751646477,1.184897785,,,,,,
66,0.8539049783546009,0.247597798,0.376633162,0.376633162,1.169709345,0.379939181,,,,
84,0.39633189560432797,0.346625671,,,,,,,,
0,0.6642373237955173,1.491364227,1.047696479,0.631606701,1.047696479,1.047696479,,,,
104,1.0209617571224003,0.350474393,0.486906039,0.350474393,0.138968999,0.138968999,,,,
103,0.8660762325835653,0.260911857,0.486906039,0.842129698,0.486906039,0.682465094,0.842129698,,,
71,0.8352581467681985,0.341858376,0.207004214,0.207004214,,,,,,
33,0.6856226380919064,0.354698724,0.354698724,,,,,,,
50,1.1969836756883496,0.386243281,0.613265541,0.386243281,0.198553665,0.198553665,0.198553665,,,
35,0.8220415957777163,0.323861484,0.323861484,0.554677459,0.323861484,0.323861484,,,,
15,0.9412050779290542,0.426455835,0.47756148,0.426455835,0.426455835,0.710300061,0.47756148,0.607520842,0.66839441,
58,0.8712388825590958,0.613265541,0.613265541,0.35178314,0.198553665,0.613265541,,,,
82,0.9381713371111372,0.484830596,0.484830596,0.309618054,0.44347814,0.28463147,,,,
94,0.9320947796435036,0.611494513,0.464666176,0.611494513,0.611494513,,,,,
95,0.8786324463829488,0.302415181,0.234934085,0.332597832,0.302415181,0.464666176,,,,
36,1.110285796530683,0.737668953,0.737668953,0.929623072,0.929623072,0.593275359,0.929623072,,,
103,0.8660762325835653,0.486906039,0.138968999,0.682465094,0.138968999,0.260911857,0.842129698,,,
73,0.804884943780437,0.968225412,1.169709345,0.639468887,0.341858376,1.169709345,,,,
14,1.1803487808784399,0.573607907,0.680994673,0.680994673,0.47756148,0.680994673,,,,
50,1.1969836756883496,0.613265541,0.386243281,0.198553665,0.198553665,0.386243281,0.35178314,,,
