punit_idx,E[N],1,2,3,4,5,6,7,8,9,10,11,12,13
36,1.3363174298096958,0.554677459,0.737668953,0.555764093,0.929623072,0.593275359,0.498284557,0.554677459,0.696160728,0.555764093,0.593275359,,,
81,1.0665372495431233,0.232096649,0.28463147,0.28463147,0.309618054,0.232096649,,,,,,,,
95,0.9807946942734003,0.332597832,0.338491701,0.611494513,0.464666176,0.332597832,0.302415181,,,,,,,
71,1.0630269345127743,0.613532994,0.104654898,0.819278898,0.819278898,0.207004214,0.613532994,0.104654898,0.104654898,0.341858376,0.104654898,,,
10,1.5527872622488825,0.607520842,0.427978686,0.819278898,0.639468887,0.639468887,1.790903564,1.790903564,0.374762937,0.341858376,0.639468887,,,
21,1.3161418828242186,0.680994673,0.573607907,0.66839441,1.047696479,0.47756148,0.573607907,0.680994673,1.052356341,,,,,
10,1.5527872622488825,0.104654898,0.374762937,0.607520842,0.710300061,0.917320965,0.104654898,0.427978686,0.607520842,0.550679229,0.550679229,,,
61,0.8977933555579047,0.247597798,0.968225412,0.593733517,0.577017058,0.968225412,0.247597798,0.437277919,0.379939181,,,,,
103,0.974445913682907,0.138968999,0.842129698,0.138968999,0.682465094,0.486906039,0.138968999,0.224114334,0.260911857,,,,,
14,1.3569490454990887,0.66839441,1.052356341,0.66839441,0.573607907,0.573607907,0.66839441,0.47756148,1.047696479,1.047696479,0.710300061,,,
75,0.6743060473741775,0.376633162,0.376633162,0.435937256,0.376633162,1.169709345,,,,,,,,
20,0.86433976144512,0.47756148,0.796180269,0.66839441,0.573607907,1.047696479,0.796180269,0.66839441,,,,,,
78,1.1143741498479287,0.378690387,0.302415181,0.378690387,0.302415181,0.378690387,0.232096649,0.44347814,0.527881884,,,,,
90,1.4888049884518797,0.378690387,0.350474393,0.344659649,0.378690387,0.486906039,0.350474393,0.233462495,0.449589501,0.429890303,0.679654055,,,
47,0.5411202241691416,0.751646477,0.747098694,0.747098694,,,,,,,,,,
82,1.0568166460141908,0.309618054,0.44347814,0.44347814,0.484830596,0.232096649,,,,,,,,
91,1.3534306305895267,0.344659649,0.344659649,0.241126178,0.429890303,0.241126178,0.241126178,0.258261644,0.378690387,0.233462495,,,,
82,1.0568166460141908,0.484830596,0.484830596,0.309618054,0.484830596,0.309618054,,,,,,,,
42,0.7473531539122599,0.929623072,0.628415368,0.751646477,0.751646477,0.751646477,,,,,,,,
11,1.2395301304072435,1.790903564,1.047696479,1.172203416,0.607520842,1.491364227,0.607520842,0.631606701,0.631606701,1.052356341,,,,
54,0.49437730903172633,0.659421977,0.739917238,,,,,,,,,,,
98,1.1006003165346037,0.224114334,0.842129698,0.350474393,0.224114334,0.842129698,0.350474393,0.842129698,0.304508319,,,,,
16,1.171039160179584,0.607520842,0.710300061,0.66839441,0.47756148,0.573607907,0.607520842,0.47756148,0.573607907,0.426455835,,,,
86,1.3319293086760653,0.527881884,0.527881884,0.344659649,0.302415181,0.233462495,0.429890303,0.464666176,0.464666176,,,,,
36,1.3363174298096958,0.47539448,0.47539448,0.628415368,0.593275359,0.47539448,0.929623072,0.628415368,0.47539448,0.628415368,0.47539448,,,
86,1.3319293086760653,0.302415181,0.302415181,0.302415181,0.429890303,0.464666176,0.464666176,0.302415181,0.233462495,0.233462495,,,,
36,1.3363174298096958,0.929623072,0.47539448,0.565013519,0.498284557,0.929623072,0.498284557,0.47539448,0.628415368,0.696160728,,,,
30,1.03138167108644,0.737668953,0.593275359,0.498284557,0.737668953,0.498284557,0.498284557,,,,,,,
29,0.7405726121654537,0.905400484,0.416770886,0.659158624,,,,,,,,,,
96,0.7718063488877368,0.464666176,0.338491701,0.234934085,0.464666176,0.611494513,0.338491701,0.234934085,,,,,,
81,1.0665372495431233,0.232096649,0.232096649,0.484830596,0.232096649,0.232096649,0.28463147,,,,,,,
16,1.171039160179584,0.680994673,0.426455835,0.475596501,0.47756148,0.66839441,0.427978686,0.573607907,0.475596501,0.426455835,,,,
5,1.3989323059874474,0.104654898,0.819278898,0.917320965,0.613532994,0.104654898,0.374403126,0.613532994,0.207004214,0.607520842,0.958913285,0.104654898,0.427978686,0.341858376
2,1.314485370429499,0.66839441,1.790903564,0.631606701,1.491364227,0.796180269,0.680994673,1.172203416,0.796180269,0.66839441,,,,
85,1.1146193559249111,0.378690387,0.464666176,0.302415181,0.28463147,0.258261644,0.234934085,0.344659649,0.302415181,0.527881884,0.302415181,,,
62,0.796920982676402,1.169709345,0.577017058,0.247597798,0.968225412,1.169709345,0.247597798,,,,,,,
55,0.6588739825536742,0.593733517,0.593733517,0.593733517,0.593733517,,,,,,,,,
102,0.39754859855817437,0.168358228,,,,,,,,,,,,
83,0.8361919173457459,0.464666176,0.302415181,0.484830596,0.464666176,0.611494513,0.302415181,0.44347814,,,,,,
59,0.8667650547346082,0.316447193,0.316447193,0.316447193,0.437277919,0.35178314,0.316447193,0.207004214,,,,,,
92,1.267838390895669,0.429890303,0.378690387,0.302415181,0.378690387,0.344659649,0.233462495,0.344659649,,,,,,
36,1.3363174298096958,0.929623072,0.737668953,0.737668953,0.555764093,0.593275359,0.47539448,0.696160728,0.929623072,0.593275359,0.737668953,,,
97,0.9781790196125236,0.224114334,0.464666176,0.842129698,0.304508319,0.304508319,0.258261644,0.258261644,0.338491701,0.224114334,,,,
31,1.3190551909416137,0.593275359,0.737668953,0.929623072,0.737668953,0.47539448,0.498284557,0.696160728,0.737668953,0.593275359,,,,
41,0.6947000381948891,0.696160728,0.696160728,0.555764093,0.323861484,,,,,,,,,
16,1.171039160179584,0.66839441,0.550679229,0.47756148,0.427978686,0.573607907,0.819278898,0.607520842,0.573607907,0.47756148,0.573607907,,,
45,0.6024149996725296,0.603195073,0.603195073,0.516423733,0.747098694,,,,,,,,,
60,1.02195800070634,0.207004214,0.207004214,0.198553665,0.198553665,0.35178314,0.386243281,0.198553665,0.532606952,,,,,
6,0.9529658029537962,0.613532994,0.427978686,0.374403126,0.427978686,0.958913285,0.917320965,0.613532994,,,,,,
88,0.790792902396178,0.679654055,0.303585458,0.679654055,0.233462495,0.241126178,0.429890303,,,,,,,
106,1.4825403799894759,0.449589501,0.378690387,0.679654055,0.429890303,0.378690387,0.449589501,0.344659649,0.449589501,0.233462495,,,,
77,1.1355122951748706,0.233462495,0.258261644,0.449589501,0.429890303,0.429890303,0.527881884,0.233462495,,,,,,
80,1.200823288026422,0.309618054,0.232096649,0.44347814,0.302415181,0.232096649,,,,,,,,
22,0.9749265116268724,0.573607907,0.573607907,1.052356341,1.287829238,1.287829238,0.573607907,0.680994673,,,,,,
21,1.3161418828242186,1.052356341,0.631606701,1.047696479,0.607520842,0.680994673,1.052356341,0.710300061,0.47756148,0.607520842,0.710300061,,,
56,0.9077209750961206,0.339220439,0.35178314,0.593733517,0.386243281,0.613265541,0.560787648,0.339220439,0.659421977,,,,,
31,1.3190551909416137,0.593275359,0.737668953,0.47539448,0.929623072,0.47539448,0.47539448,0.696160728,0.929623072,,,,,
2,1.314485370429499,1.052356341,0.796180269,0.47756148,0.66839441,0.680994673,0.47756148,0.47756148,0.631606701,1.047696479,,,,
62,0.796920982676402,0.577017058,0.968225412,0.376633162,1.169709345,1.169709345,0.968225412,0.577017058,,,,,,
44,0.6061772092791599,0.516423733,0.603195073,0.628415368,1.019310921,,,,,,,,,
36,1.3363174298096958,0.565013519,0.929623072,0.498284557,0.593275359,0.929623072,0.737668953,0.498284557,0.593275359,,,,,
8,1.3240273903141007,0.958913285,0.613532994,0.341858376,0.374762937,0.607520842,0.341858376,0.104654898,0.917320965,0.550679229,0.341858376,0.341858376,0.958913285,
1,0.9212483281668269,0.104654898,0.550679229,1.052356341,1.172203416,0.104654898,1.491364227,0.607520842,0.631606701,1.172203416,,,,
58,0.9809704994893484,0.613265541,0.386243281,0.613265541,0.613265541,0.35178314,0.339220439,0.339220439,,,,,,
87,1.3441125380456171,0.344659649,0.258261644,0.241126178,0.378690387,0.429890303,0.679654055,0.378690387,0.378690387,0.527881884,,,,
93,1.101683711197217,0.484830596,0.611494513,0.332597832,0.44347814,0.527881884,0.611494513,0.234934085,0.527881884,,,,,
12,0.9221761809784058,0.631606701,0.631606701,1.047696479,0.631606701,1.172203416,0.631606701,,,,,,,
72,1.2531607574697485,0.631606701,0.550679229,0.607520842,1.790903564,0.631606701,0.607520842,0.104654898,0.374762937,,,,,
68,0.925134874026019,0.207004214,0.917320965,0.532606952,0.917320965,0.437277919,0.316447193,0.341858376,0.917320965,0.341858376,,,,
3,1.6120565102775126,0.819278898,0.104654898,0.104654898,1.790903564,0.341858376,0.374762937,1.790903564,0.550679229,0.104654898,0.819278898,0.710300061,,
53,0.9382629379990716,0.659421977,0.247597798,0.577017058,0.247597798,0.247597798,0.339220439,,,,,,,
83,0.8361919173457459,0.611494513,0.302415181,0.464666176,0.302415181,0.484830596,0.332597832,,,,,,,
29,0.7405726121654537,0.416770886,0.659158624,0.659158624,,,,,,,,,,
61,0.8977933555579047,0.577017058,0.379939181,0.593733517,0.247597798,0.207004214,0.379939181,0.593733517,0.247597798,0.247597798,,,,
10,1.5527872622488825,0.607520842,0.427978686,0.550679229,0.374762937,0.374762937,0.550679229,0.427978686,0.917320965,0.917320965,0.819278898,,,
104,1.1697795639860307,0.260911857,0.224114334,0.304508319,0.224114334,0.842129698,0.260911857,0.304508319,,,,,,
95,0.9807946942734003,0.332597832,0.611494513,0.234934085,0.611494513,0.464666176,0.338491701,,,,,,,
20,0.86433976144512,0.710300061,0.66839441,0.607520842,0.47756148,0.47756148,0.66839441,0.573607907,0.573607907,0.680994673,,,,
12,0.9221761809784058,1.052356341,1.172203416,1.172203416,1.172203416,0.631606701,1.052356341,,,,,,,
90,1.4888049884518797,0.258261644,0.344659649,0.682465094,0.344659649,0.303585458,0.303585458,0.138968999,0.486906039,0.260911857,0.303585458,0.303585458,0.429890303,
87,1.3441125380456171,0.449589501,0.344659649,0.527881884,0.527881884,0.233462495,0.378690387,0.429890303,0.241126178,0.527881884,,,,
17,0.9857662893632463,0.186730817,0.47756148,0.186730817,0.426455835,0.47756148,0.427978686,0.426455835,,,,,,
4,1.4909249691638635,0.639468887,0.104654898,0.917320965,0.427978686,0.341858376,0.607520842,0.341858376,0.427978686,0.427978686,0.550679229,0.607520842,,
87,1.3441125380456171,0.241126178,0.527881884,0.241126178,0.378690387,0.233462495,0.241126178,0.449589501,0.233462495,,,,,
99,1.2971799739615737,0.350474393,0.350474393,0.138968999,0.679654055,0.842129698,0.350474393,0.241126178,0.486906039,0.679654055,0.350474393,,,
12,0.9221761809784058,1.047696479,1.491364227,0.66839441,1.052356341,1.047696479,0.631606701,1.172203416,1.047696479,1.052356341,,,,
10,1.5527872622488825,1.790903564,0.341858376,0.819278898,0.341858376,0.427978686,0.607520842,0.427978686,0.104654898,0.639468887,0.374762937,,,
106,1.4825403799894759,0.378690387,0.429890303,0.258261644,0.303585458,0.429890303,0.241126178,0.258261644,0.679654055,0.486906039,0.486906039,,,
20,0.86433976144512,1.047696479,0.607520842,0.710300061,0.66839441,0.796180269,0.607520842,0.796180269,0.607520842,,,,,
83,0.8361919173457459,0.302415181,0.484830596,0.611494513,0.464666176,0.173710044,0.464666176,0.302415181,,,,,,
13,1.0358329066359635,1.287829238,0.680994673,0.680994673,1.052356341,1.047696479,1.172203416,0.680994673,0.631606701,,,,,
100,1.3150877961986303,0.842129698,0.842129698,0.304508319,0.682465094,0.682465094,0.304508319,0.224114334,0.842129698,,,,,
21,1.3161418828242186,0.631606701,1.047696479,0.47756148,1.047696479,0.47756148,0.631606701,0.573607907,0.66839441,0.710300061,0.66839441,,,
27,0.7637718354925138,0.905400484,0.416770886,0.905400484,,,,,,,,,,
22,0.9749265116268724,1.287829238,0.66839441,0.796180269,1.047696479,0.66839441,0.796180269,0.66839441,,,,,,
39,1.0529390865511368,0.737668953,0.737668953,0.593275359,0.323861484,0.737668953,0.929623072,0.929623072,0.47539448,0.696160728,1.019310921,,,
9,1.4929823403503861,0.66839441,0.104654898,0.374762937,0.710300061,0.426455835,0.374762937,0.66839441,0.374762937,0.427978686,0.374762937,0.66839441,,
84,0.39633184386283443,0.346625671,,,,,,,,,,,,
15,1.2474037026886928,0.680994673,0.573607907,0.680994673,0.66839441,0.710300061,0.66839441,0.680994673,0.607520842,,,,,
28,0.6637417376106113,0.498284557,0.47539448,0.47539448,0.593275359,0.593275359,,,,,,,,
59,0.8667650547346082,0.198553665,0.532606952,0.35178314,0.207004214,0.437277919,0.35178314,0.437277919,,,,,,
68,0.925134874026019,0.577017058,0.968225412,0.577017058,0.374403126,0.207004214,0.968225412,0.532606952,0.532606952,0.437277919,0.968225412,,,
9,1.4929823403503861,0.710300061,0.47756148,0.710300061,0.917320965,0.613532994,0.819278898,0.613532994,0.47756148,0.958913285,0.710300061,0.613532994,,
39,1.0529390865511368,0.47539448,1.019310921,1.019310921,0.565013519,0.565013519,1.019310921,0.565013519,0.565013519,0.929623072,,,,
61,0.8977933555579047,0.639468887,0.379939181,0.207004214,0.207004214,0.639468887,0.968225412,0.379939181,0.247597798,0.577017058,,,,
95,0.9807946942734003,0.464666176,0.611494513,0.611494513,0.332597832,0.332597832,0.302415181,0.173710044,,,,,,
48,0.5598852015326953,0.747098694,1.184897785,,,,,,,,,,,
31,1.3190551909416137,0.565013519,0.696160728,0.696160728,0.565013519,0.696160728,0.498284557,0.555764093,0.737668953,0.929623072,,,,
39,1.0529390865511368,0.498284557,0.47539448,0.555764093,0.565013519,0.929623072,0.565013519,0.696160728,0.628415368,0.929623072,0.555764093,,,
71,1.0630269345127743,0.374762937,0.207004214,0.374403126,0.341858376,0.374403126,0.104654898,0.917320965,0.819278898,0.374403126,0.104654898,0.958913285,,
89,1.2150227293481806,0.429890303,0.429890303,0.679654055,0.303585458,0.486906039,0.350474393,0.429890303,0.241126178,,,,,
40,0.9275145203614992,0.323861484,0.498284557,1.019310921,0.47539448,0.628415368,0.555764093,0.323861484,0.47539448,1.019310921,,,,
47,0.5411202241691416,0.747098694,0.747098694,0.751646477,,,,,,,,,,
92,1.267838390895669,0.233462495,0.378690387,0.224114334,0.527881884,0.527881884,0.344659649,0.302415181,0.344659649,0.378690387,0.233462495,0.224114334,,
92,1.267838390895669,0.302415181,0.344659649,0.302415181,0.344659649,0.378690387,0.344659649,0.344659649,0.233462495,,,,,
4,1.4909249691638635,0.341858376,0.607520842,0.958913285,0.958913285,0.639468887,0.341858376,0.613532994,0.958913285,0.341858376,0.819278898,0.607520842,,
87,1.3441125380456171,0.429890303,0.258261644,0.258261644,0.679654055,0.344659649,0.233462495,0.241126178,0.233462495,0.344659649,,,,
30,1.03138167108644,0.593275359,0.593275359,0.47539448,0.72813035,0.593275359,0.628415368,0.565013519,0.47539448,0.47539448,,,,
44,0.6061772092791599,0.516423733,0.516423733,0.603195073,,,,,,,,,,
45,0.6024149996725296,0.603195073,0.516423733,1.184897785,,,,,,,,,,
31,1.3190551909416137,0.47539448,0.696160728,0.737668953,0.565013519,0.565013519,0.929623072,0.929623072,0.929623072,0.696160728,,,,
45,0.6024149996725296,1.184897785,0.628415368,1.184897785,1.184897785,,,,,,,,,
80,1.200823288026422,0.484830596,0.232096649,0.484830596,0.302415181,0.232096649,0.44347814,,,,,,,
7,0.9292741521306299,0.426455835,0.613532994,0.427978686,0.958913285,0.819278898,0.427978686,0.374762937,0.819278898,0.374403126,,,,
9,1.4929823403503861,0.374762937,0.631606701,0.631606701,1.047696479,1.047696479,0.374762937,0.819278898,0.374762937,0.631606701,0.710300061,1.790903564,0.47756148,
36,1.3363174298096958,0.498284557,0.593275359,0.565013519,0.593275359,0.47539448,0.593275359,0.323861484,0.498284557,0.323861484,0.47539448,,,
3,1.6120565102775126,1.790903564,0.607520842,0.427978686,0.631606701,0.104654898,0.819278898,0.66839441,0.104654898,0.607520842,0.374762937,0.631606701,,
96,0.7718063488877368,0.338491701,0.464666176,0.332597832,0.338491701,0.338491701,0.332597832,0.611494513,,,,,,
14,1.3569490454990887,0.66839441,1.052356341,0.47756148,0.680994673,1.047696479,0.710300061,0.796180269,0.47756148,,,,,
37,1.3151850883366245,0.593275359,0.737668953,0.696160728,0.737668953,0.929623072,0.593275359,0.72813035,0.565013519,,,,,
23,0.7048471433286196,1.052356341,0.66839441,1.052356341,1.052356341,1.052356341,1.052356341,,,,,,,
21,1.3161418828242186,0.631606701,0.631606701,0.631606701,0.66839441,0.47756148,1.287829238,1.287829238,0.573607907,1.287829238,0.631606701,,,
37,1.3151850883366245,0.737668953,0.593275359,0.72813035,0.498284557,0.498284557,0.72813035,0.72813035,0.565013519,,,,,
72,1.2531607574697485,0.104654898,0.550679229,0.917320965,0.550679229,0.917320965,0.104654898,0.374762937,0.374762937,0.104654898,,,,
59,0.8667650547346082,0.577017058,0.198553665,0.437277919,0.35178314,0.437277919,0.386243281,0.386243281,0.35178314,,,,,
37,1.3151850883366245,0.565013519,0.47539448,0.929623072,0.47539448,0.737668953,0.628415368,0.696160728,0.628415368,0.628415368,,,,
61,0.8977933555579047,0.437277919,0.968225412,0.198553665,0.593733517,0.247597798,0.198553665,0.207004214,1.169709345,0.639468887,0.968225412,,,
85,1.1146193559249111,0.338491701,0.232096649,0.302415181,0.338491701,0.338491701,0.338491701,0.527881884,,,,,,
100,1.3150877961986303,0.486906039,0.350474393,0.682465094,0.241126178,0.429890303,0.842129698,0.241126178,0.486906039,0.350474393,,,,
83,0.8361919173457459,0.234934085,0.332597832,0.611494513,0.173710044,0.332597832,,,,,,,,
60,1.02195800070634,0.532606952,0.316447193,0.577017058,0.532606952,0.198553665,0.316447193,0.316447193,0.532606952,0.198553665,0.386243281,,,
37,1.3151850883366245,0.628415368,0.47539448,0.628415368,0.47539448,0.47539448,0.593275359,0.628415368,0.47539448,0.555764093,,,,
26,0.9213786183876833,0.555764093,0.565013519,0.737668953,0.555764093,0.929623072,0.593275359,0.593275359,0.593275359,,,,,
59,0.8667650547346082,0.35178314,0.35178314,0.386243281,0.386243281,0.198553665,0.386243281,0.35178314,,,,,,
96,0.7718063488877368,0.338491701,0.338491701,0.464666176,0.332597832,0.304508319,0.332597832,0.611494513,0.304508319,,,,,
89,1.2150227293481806,0.303585458,0.449589501,0.344659649,0.449589501,0.679654055,0.429890303,0.378690387,0.449589501,0.241126178,0.378690387,,,
99,1.2971799739615737,0.350474393,0.260911857,0.429890303,0.233462495,0.138968999,0.233462495,0.682465094,0.233462495,0.138968999,0.233462495,,,
42,0.7473531539122599,1.019310921,0.628415368,0.751646477,0.628415368,,,,,,,,,
6,0.9529658029537962,0.374403126,0.613532994,0.341858376,0.819278898,0.374403126,0.427978686,0.613532994,0.958913285,,,,,
62,0.796920982676402,0.690604426,0.379939181,0.376633162,0.376633162,0.379939181,1.169709345,0.247597798,,,,,,
51,1.3255824096852107,0.613265541,0.386243281,0.386243281,0.577017058,0.560787648,0.316447193,0.386243281,0.386243281,0.613265541,,,,
94,0.9989001528579744,0.338491701,0.338491701,0.611494513,0.464666176,0.611494513,0.302415181,,,,,,,
87,1.3441125380456171,0.378690387,0.344659649,0.241126178,0.378690387,0.679654055,0.233462495,0.233462495,0.679654055,,,,,
42,0.7473531539122599,0.929623072,1.019310921,0.751646477,1.019310921,0.929623072,,,,,,,,
27,0.7637718354925138,0.659158624,0.659158624,0.905400484,,,,,,,,,,
7,0.9292741521306299,0.426455835,0.341858376,0.426455835,0.374762937,0.819278898,0.917320965,0.958913285,0.958913285,0.374762937,,,,
67,0.9506199912430192,0.207004214,0.247597798,0.379939181,0.379939181,0.379939181,0.968225412,0.376633162,0.639468887,,,,,
3,1.6120565102775126,0.631606701,0.374762937,0.631606701,0.710300061,0.47756148,0.427978686,0.427978686,1.790903564,0.607520842,0.550679229,,,
39,1.0529390865511368,0.593275359,0.737668953,0.737668953,0.555764093,0.929623072,0.737668953,0.565013519,0.47539448,0.47539448,,,,
95,0.9807946942734003,0.234934085,0.332597832,0.234934085,0.464666176,0.338491701,0.464666176,,,,,,,
10,1.5527872622488825,0.104654898,0.607520842,0.47756148,0.374762937,0.374762937,0.427978686,0.427978686,0.607520842,0.374762937,0.710300061,,,
72,1.2531607574697485,0.958913285,0.374762937,0.917320965,0.341858376,0.550679229,0.550679229,0.607520842,0.341858376,0.958913285,0.958913285,,,
5,1.3989323059874474,0.958913285,0.819278898,0.958913285,0.341858376,0.613532994,0.639468887,0.104654898,0.613532994,0.374762937,0.958913285,0.341858376,0.819278898,0.958913285
23,0.7048471433286196,1.052356341,1.287829238,0.680994673,1.287829238,,,,,,,,,
25,0.8327944996430056,0.554677459,0.696160728,0.696160728,0.325672856,0.354698724,,,,,,,,
42,0.7473531539122599,0.929623072,0.929623072,0.929623072,0.628415368,,,,,,,,,
92,1.267838390895669,0.258261644,0.344659649,0.378690387,0.527881884,0.258261644,0.258261644,0.233462495,,,,,,
77,1.1355122951748706,0.527881884,0.449589501,0.429890303,0.449589501,0.449589501,0.233462495,0.344659649,,,,,,
39,1.0529390865511368,0.929623072,0.929623072,0.929623072,0.555764093,0.737668953,0.555764093,,,,,,,
80,1.200823288026422,0.302415181,0.232096649,0.309618054,0.309618054,0.232096649,0.28463147,,,,,,,
94,0.9989001528579744,0.464666176,0.338491701,0.338491701,0.234934085,0.611494513,0.332597832,0.484830596,,,,,,
8,1.3240273903141007,0.607520842,0.426455835,0.917320965,0.47756148,0.550679229,0.819278898,0.819278898,0.607520842,0.710300061,0.47756148,0.374762937,0.104654898,
10,1.5527872622488825,0.427978686,0.550679229,0.819278898,0.607520842,1.790903564,0.819278898,0.341858376,0.374762937,0.341858376,1.790903564,,,
52,1.333124205182652,0.35178314,0.386243281,0.437277919,0.198553665,0.577017058,0.560787648,0.577017058,0.613265541,0.577017058,,,,
97,0.9781790196125236,0.842129698,0.304508319,0.224114334,0.842129698,0.842129698,0.260911857,,,,,,,
44,0.6061772092791599,0.516423733,0.603195073,1.019310921,1.019310921,,,,,,,,,
56,0.9077209750961206,0.560787648,0.339220439,0.339220439,0.577017058,0.339220439,0.593733517,0.386243281,0.577017058,,,,,
106,1.4825403799894759,0.303585458,0.449589501,0.344659649,0.241126178,0.429890303,0.449589501,0.378690387,0.344659649,0.486906039,0.344659649,,,
82,1.0568166460141908,0.309618054,0.484830596,0.28463147,0.44347814,0.232096649,,,,,,,,
87,1.3441125380456171,0.378690387,0.527881884,0.378690387,0.429890303,0.344659649,0.527881884,,,,,,,
89,1.2150227293481806,0.486906039,0.233462495,0.233462495,0.682465094,0.233462495,0.679654055,0.303585458,0.486906039,,,,,
65,0.8566775166911338,0.435937256,0.247597798,1.169709345,0.666497526,1.169709345,0.666497526,0.379939181,0.247597798,,,,,
69,0.647057819141214,0.532606952,0.437277919,0.532606952,,,,,,,,,,
11,1.2395301304072435,0.607520842,0.607520842,0.66839441,0.680994673,1.491364227,1.790903564,1.052356341,1.052356341,0.631606701,,,,
91,1.3534306305895267,0.233462495,0.241126178,0.233462495,0.233462495,0.344659649,0.258261644,0.233462495,0.344659649,0.344659649,,,,
97,0.9781790196125236,0.842129698,0.527881884,0.338491701,0.527881884,0.338491701,0.842129698,0.338491701,,,,,,
22,0.9749265116268724,1.287829238,0.66839441,0.796180269,0.796180269,1.287829238,0.796180269,1.047696479,0.680994673,,,,,
17,0.9857662893632463,0.47756148,0.475596501,0.427978686,0.186730817,0.573607907,0.47756148,0.427978686,0.710300061,,,,,
18,0.6116818051309599,0.475596501,0.186730817,0.475596501,,,,,,,,,,
78,1.1143741498479287,0.378690387,0.44347814,0.378690387,0.302415181,0.309618054,0.309618054,0.309618054,,,,,,
2,1.314485370429499,0.631606701,0.796180269,1.790903564,1.047696479,1.491364227,1.172203416,1.790903564,1.052356341,1.491364227,,,,
79,1.3005074491735151,0.44347814,0.28463147,0.44347814,0.232096649,0.302415181,0.309618054,,,,,,,
17,0.9857662893632463,0.186730817,0.427978686,0.186730817,0.710300061,0.47756148,0.613532994,0.613532994,,,,,,
97,0.9781790196125236,0.527881884,0.304508319,0.260911857,0.224114334,0.260911857,0.842129698,0.304508319,,,,,,
92,1.267838390895669,0.429890303,0.344659649,0.527881884,0.344659649,0.378690387,0.258261644,0.429890303,,,,,,
75,0.6743060473741775,0.376633162,0.435937256,0.379939181,0.435937256,0.690604426,1.169709345,,,,,,,
76,0.5848168381642899,0.449589501,0.449589501,0.449589501,,,,,,,,,,
92,1.267838390895669,0.344659649,0.344659649,0.527881884,0.258261644,0.527881884,0.378690387,0.464666176,0.344659649,,,,,
48,0.5598852015326953,1.184897785,0.747098694,1.184897785,,,,,,,,,,
82,1.0568166460141908,0.484830596,0.302415181,0.28463147,0.302415181,0.232096649,0.302415181,,,,,,,
9,1.4929823403503861,0.47756148,0.47756148,0.710300061,0.47756148,0.427978686,0.631606701,0.710300061,0.427978686,0.66839441,0.819278898,0.104654898,,
47,0.5411202241691416,0.751646477,0.751646477,,,,,,,,,,,
1,0.9212483281668269,0.607520842,0.607520842,1.790903564,0.550679229,0.607520842,0.550679229,1.047696479,1.047696479,,,,,
79,1.3005074491735151,0.28463147,0.309618054,0.44347814,0.527881884,0.232096649,0.302415181,0.302415181,,,,,,
37,1.3151850883366245,0.929623072,0.696160728,0.593275359,0.565013519,0.593275359,0.929623072,0.498284557,0.72813035,,,,,
99,1.2971799739615737,0.842129698,0.260911857,0.241126178,0.241126178,0.679654055,0.842129698,0.260911857,0.429890303,0.224114334,0.241126178,0.842129698,,
27,0.7637718354925138,0.416770886,0.416770886,0.905400484,,,,,,,,,,
90,1.4888049884518797,0.344659649,0.429890303,0.350474393,0.350474393,0.258261644,0.303585458,0.258261644,0.344659649,0.679654055,0.679654055,0.258261644,,
17,0.9857662893632463,0.607520842,0.710300061,0.427978686,0.607520842,0.186730817,0.426455835,0.427978686,0.47756148,,,,,
17,0.9857662893632463,0.710300061,0.710300061,0.426455835,0.186730817,0.426455835,0.710300061,,,,,,,
1,0.9212483281668269,1.491364227,1.047696479,0.631606701,0.631606701,1.047696479,0.550679229,,,,,,,
73,1.0374256587093835,0.104654898,0.819278898,0.374762937,0.639468887,0.341858376,0.639468887,0.819278898,0.639468887,0.917320965,,,,
11,1.2395301304072435,1.790903564,0.796180269,1.047696479,1.172203416,0.680994673,1.172203416,0.796180269,1.491364227,1.052356341,,,,
79,1.3005074491735151,0.302415181,0.44347814,0.309618054,0.44347814,0.28463147,0.28463147,,,,,,,
38,0.931935925268484,0.628415368,1.019310921,0.628415368,0.929623072,0.628415368,0.555764093,0.737668953,0.628415368,,,,,
61,0.8977933555579047,1.169709345,0.198553665,0.437277919,0.379939181,0.198553665,0.207004214,0.593733517,0.437277919,0.437277919,0.639468887,,,
90,1.4888049884518797,0.350474393,0.258261644,0.378690387,0.344659649,0.350474393,0.233462495,0.350474393,0.233462495,0.486906039,0.679654055,0.303585458,,
95,0.9807946942734003,0.234934085,0.234934085,0.234934085,0.302415181,0.234934085,0.302415181,,,,,,,
31,1.3190551909416137,0.72813035,0.47539448,0.565013519,0.696160728,0.565013519,0.737668953,0.72813035,0.498284557,,,,,
13,1.0358329066359635,1.172203416,1.047696479,0.66839441,0.66839441,0.66839441,1.287829238,1.287829238,0.680994673,,,,,
89,1.2150227293481806,0.429890303,0.303585458,0.303585458,0.679654055,0.679654055,0.679654055,0.679654055,0.679654055,,,,,
35,1.026738611278554,0.593275359,0.323861484,0.602618203,0.498284557,0.325672856,0.737668953,0.498284557,0.696160728,0.696160728,0.737668953,,,
65,0.8566775166911338,0.690604426,0.376633162,0.247597798,0.247597798,0.690604426,0.376633162,1.169709345,,,,,,
24,0.5145888708321048,0.332597832,0.173710044,,,,,,,,,,,
74,0.9272354000744268,0.435937256,0.379939181,1.169709345,0.379939181,1.169709345,0.435937256,,,,,,,
